Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A00001_001	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A00003_001	SE_A00003_002	SE_A00003_003	SE_A02001_001	SE_A02001_002	SE_A02001_003	SE_A01001_001	SE_A01001_002	SE_A01001_003	SE_A01001_004	SE_A01001_005	SE_A01001_006	SE_A01001_007	SE_A01001_008	SE_A01001_009	SE_A01001_010	SE_A01001_011	SE_A01001_012	SE_A01001_013	SE_C01001_001	SE_C01001_002	SE_C01001_003	SE_C01001_004	SE_C01001_005	SE_C01001_006	SE_C01001_007	SE_C01001_008	SE_C01001_009	SE_C01001_010	SE_C01001_011	SE_C01001_012	SE_C01001_013	SE_C01001_014	SE_C01001_015	SE_C01001_016	SE_C01001_017	SE_C01001_018	SE_C01001_019	SE_C01001_020	SE_C01001_021	SE_C01001_022	SE_C01001_023	SE_C01001_024	SE_A03001_001	SE_A03001_002	SE_A03001_003	SE_A03001_004	SE_A03001_005	SE_A03001_006	SE_A03001_007	SE_A03001_008	SE_A04001_001	SE_A04001_002	SE_A04001_003	SE_A04001_004	SE_A04001_005	SE_A04001_006	SE_A04001_007	SE_A04001_008	SE_A04001_009	SE_A04001_010	SE_A04001_011	SE_A04001_012	SE_A04001_013	SE_A04001_014	SE_A04001_015	SE_A04001_016	SE_A04001_017	SE_A10008_001	SE_A10008_002	SE_A10008_003	SE_A10008_004	SE_A10008_005	SE_A10008_006	SE_A10008_007	SE_A10008_008	SE_A10008_009	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_A17002_001	SE_A17002_002	SE_A17002_003	SE_A17002_004	SE_A17002_005	SE_A17002_006	SE_A17002_007	SE_A17001_001	SE_A17001_002	SE_A17001_003	SE_A14001_001	SE_A14001_002	SE_A14001_003	SE_A14001_004	SE_A14001_005	SE_A14001_006	SE_A14001_007	SE_A14001_008	SE_A14001_009	SE_A14001_010	SE_A14001_011	SE_A14001_012	SE_A14001_013	SE_A14001_014	SE_A14001_015	SE_A14001_016	SE_A14001_017	SE_A14006_001	SE_A14007_001	SE_A14007_002	SE_A14007_003	SE_A14007_004	SE_A14007_005	SE_A14007_006	SE_A14007_007	SE_A14007_008	SE_A14007_009	SE_A14007_010	SE_A14008_001	SE_A14009_001	SE_A14009_002	SE_A14009_003	SE_A14009_004	SE_A14009_005	SE_A14009_006	SE_A14009_007	SE_A14009_008	SE_A14009_009	SE_A14009_010	SE_A14028_001
"13277"	"05000US13277"	"Tift County"	"Tift County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000149"	""	""	""	""	"13"	"277"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	40510	40510	155.2693	260.901582555595	268.7891	260.9016	7.887554	40510	19509	21001	40510	2813	2709	2885	1660	4653	5256	5182	4757	4817	3444	1697	637	40510	2813	2709	2885	1660	1698	636	542	1777	2750	2506	2556	2626	2350	2407	2608	1030	1179	596	1247	1601	960	737	637	40510	26243	12200	36	589	14	1037	391	40510	35849	22753	12154	36	576	14	26	290	4661	3490	46	0	13	0	1011	101	15058	10322	7031	3291	646	2645	4736	2188	2548	25790	4705	8886	7942	2298	1287	347	325	31406	18676	13	18663	18126	537	12730	18676	13	18663	15058	1439	1126	1007	851	1008	933	576	856	625	1461	1218	1616	954	526	555	307	42790	42790	52871	26992	""	""	""	31787	54545	41690	53429	57341.8714304689	57341.8714304689	67943.9119170984	33817.8728070175	""	154188.059701493	0	37572.4014336918	52650.9803921569	45717.5763182239	69494.9655023717	0.4615
"13279"	"05000US13279"	"Toombs County"	"Toombs County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000150"	""	""	""	""	"13"	"279"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	27048	27048	74.30602	364.008234787188	370.9921	364.0082	6.983825	27048	12491	14557	27048	1919	1933	2242	1122	2200	3673	3169	3182	3225	2531	1254	598	27048	1919	1933	2242	1122	536	320	451	893	1786	1887	1453	1716	1490	1692	1594	754	877	508	840	1183	852	402	598	27048	16920	6968	4	247	0	2370	539	27048	23915	16321	6918	4	247	0	131	294	3133	599	50	0	0	0	2239	245	10403	6716	4652	2064	360	1704	3687	1744	1943	17632	3362	6784	4696	1620	927	133	110	20598	11798	46	11752	10541	1211	8800	11798	46	11752	10403	1326	814	631	946	547	775	433	602	388	653	952	936	529	364	248	259	36575	36575	44243	22966	""	""	""	31408	75521	32162	44795	61424.6467365183	61424.6467365183	61796.833308899	65969.9500356888	""	74239.3258426966	""	35576.3406940063	60945.6140350877	36594.0677966102	62417.0155097124	0.5548
"13281"	"05000US13281"	"Towns County"	"Towns County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000151"	""	""	""	""	"13"	"281"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11417	11417	68.58549	166.463770488512	171.7893	166.4638	5.32555	11417	5334	6083	11417	392	345	452	285	1610	825	815	1146	1663	2119	1284	481	11417	392	345	452	285	594	248	281	487	471	354	430	385	528	618	934	284	445	420	619	1080	934	350	481	11417	10887	135	64	77	0	58	196	11417	11277	10805	135	64	77	0	0	196	140	82	0	0	0	0	58	0	4777	3142	2637	505	145	360	1635	568	1067	8333	902	2564	2682	1323	543	189	130	10137	4525	12	4513	4267	246	5612	4525	12	4513	4777	402	396	264	301	231	358	271	205	252	539	455	447	309	144	131	72	43927	43927	43899	""	""	""	""	""	""	48438	43750	56099.0579861838	56099.0579861838	56179.2460912401	0	0	0	""	0	64072.7272727273	47637.037037037	56218.3247200689	0.4485
"13283"	"05000US13283"	"Treutlen County"	"Treutlen County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000152"	""	""	""	""	"13"	"283"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6777	6777	33.98132	199.433115520226	202.4469	199.4331	3.013767	6777	3573	3204	6777	503	366	431	282	468	917	787	814	910	709	485	105	6777	503	366	431	282	170	46	60	192	559	358	450	337	265	549	606	82	222	198	136	375	173	312	105	6777	4900	1840	0	0	0	15	22	6777	6655	4806	1833	0	0	0	0	16	122	94	7	0	0	0	15	6	2641	1772	1214	558	150	408	869	472	397	4727	1207	1839	1037	362	193	44	45	5376	2676	0	2676	2523	153	2700	2676	0	2676	2641	307	215	127	268	238	116	106	109	57	284	309	281	114	37	0	73	37606	37606	43378	25833	""	""	""	""	""	38472	43770	57268.5346459674	57268.5346459674	58280.2254098361	54321.2389380531	""	""	""	""	0	33054.2857142857	58740.7407407407	0.5227
"13285"	"05000US13285"	"Troup County"	"Troup County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000153"	""	""	""	""	"13"	"285"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	69774	69774	168.5332	414.007490382195	445.9619	414.0075	31.95441	69774	33387	36387	69774	4560	4375	5461	2921	7033	9342	8539	9038	8612	5946	2898	1049	69774	4560	4375	5461	2921	1941	976	1409	2707	4798	4544	4622	3917	4355	4683	4671	1474	2467	1574	1843	2529	1719	1179	1049	69774	40993	24934	134	1471	0	686	1556	69774	67211	39555	24770	59	1384	0	150	1293	2563	1438	164	75	87	0	536	263	24843	16947	11228	5719	798	4921	7896	3830	4066	45424	7783	15590	13662	5214	2272	561	342	54233	32400	26	32374	29824	2550	21833	32400	26	32374	24843	2599	1930	1699	1111	1467	1474	1216	1185	956	2238	2544	2379	1607	1048	800	590	43850	43850	54572	30330	""	66184	""	""	31532	30814	55050	58739.0693555529	58739.0693555529	68492.6383594058	41981.9516204791	0	84772.3404255319	""	21381.3609467456	40597.5862068966	38313.8345864662	68765.8195679797	0.4681
"13287"	"05000US13287"	"Turner County"	"Turner County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000154"	""	""	""	""	"13"	"287"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7962	7962	27.89619	285.415277599742	289.9804	285.4153	4.565153	7962	3843	4119	7962	540	488	586	321	545	911	1222	849	1064	881	414	141	7962	540	488	586	321	155	122	78	190	451	460	649	573	340	509	541	221	302	217	223	441	344	70	141	7962	4371	3423	17	66	0	72	13	7962	7831	4312	3401	17	66	0	22	13	131	59	22	0	0	0	50	0	3023	2215	1399	816	321	495	808	225	583	5482	966	2216	1615	395	97	166	27	6226	3324	0	3324	3120	204	2902	3324	0	3324	3023	556	298	184	46	225	87	154	177	147	150	337	383	53	139	44	43	38341	38341	52878	25191	""	""	""	""	""	""	52778	49400.4631161098	49400.4631161098	63986.765615337	31550.0373971578	0	0	""	0	""	24057.8947368421	64357.6633165829	0.4823
"13289"	"05000US13289"	"Twiggs County"	"Twiggs County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000155"	""	""	""	""	"13"	"289"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8284	8284	23.05856	359.259289232228	362.6342	359.2593	3.37494	8284	4068	4216	8284	435	484	425	252	623	871	940	1090	1409	1079	590	86	8284	435	484	425	252	97	63	105	358	446	425	483	457	413	677	675	397	337	299	402	378	349	241	86	8284	4605	3510	0	9	0	0	160	8284	8244	4565	3510	0	9	0	0	160	40	40	0	0	0	0	0	0	3031	1925	1255	670	162	508	1106	458	648	6065	1770	2283	1441	310	198	48	15	6863	2856	12	2844	2647	197	4007	2856	12	2844	3031	453	355	182	173	214	239	127	204	91	120	262	275	72	149	89	26	33037	33037	36207	24471	""	""	""	""	58182	""	35938	47027.6806334543	47027.6806334543	49881.6675869685	42550.5412156536	""	0	""	""	59905.5555555556	0	49503.8504464286	0.4918
"13291"	"05000US13291"	"Union County"	"Union County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000156"	""	""	""	""	"13"	"291"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	22775	22775	70.71106	322.085396534656	329.0672	322.0854	6.98179	22775	11048	11727	22775	936	1085	1000	737	1314	2025	1915	2712	3750	4329	2281	691	22775	936	1085	1000	737	372	34	203	705	886	1139	883	1032	1214	1498	1663	724	1363	1002	1381	1946	1275	1006	691	22775	22076	148	151	173	0	25	202	22775	22047	21394	148	151	173	0	0	181	728	682	0	0	0	0	25	21	9070	6425	5186	1239	277	962	2645	1175	1470	17703	1958	6053	5721	2061	1397	340	173	19369	8438	6	8432	8119	313	10931	8438	6	8432	9070	892	472	558	380	688	572	468	507	259	836	899	1340	535	174	204	286	44978	44978	44933	""	""	51250	""	""	21280	""	45868	62148.4454244763	62148.4454244763	62396.0372698698	0	""	61582.1917808219	""	""	25316.6666666667	27171.0743801653	63379.7022847911	0.4698
"13293"	"05000US13293"	"Upson County"	"Upson County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000157"	""	""	""	""	"13"	"293"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	26216	26216	81.04698	323.466690965364	327.5537	323.4667	4.087049	26216	12503	13713	26216	1796	1386	1866	1035	2160	2943	3066	3581	3676	2764	1444	499	26216	1796	1386	1866	1035	531	373	233	1023	1648	1295	1471	1595	1687	1894	1911	878	887	643	979	1142	812	632	499	26216	18160	7369	88	105	198	0	296	26216	25616	17662	7284	88	105	186	0	291	600	498	85	0	0	12	0	5	10204	6304	4456	1848	492	1356	3900	1599	2301	17973	3612	6454	5437	1486	684	174	126	20875	10895	0	10895	10005	890	9980	10895	0	10895	10204	1598	506	692	737	662	729	477	485	550	741	885	893	467	362	273	147	36529	36529	41986	25625	""	82250	""	""	40865	20357	42293	50972.5597804782	50972.5597804782	55217.4605353466	38868.3751363141	0	77642.1052631579	0	""	83386.301369863	22563.4146341463	55573.3906770255	0.4835
"13295"	"05000US13295"	"Walker County"	"Walker County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000158"	""	""	""	""	"13"	"295"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	68824	68824	154.179	446.390207213315	447.036	446.3902	0.6458238	68824	34082	34742	68824	3853	4413	4132	2833	5424	8045	8638	9663	9375	7163	4063	1222	68824	3853	4413	4132	2833	1548	800	1065	2011	4018	4027	4684	3954	4838	4825	4847	2313	2215	1440	2470	3253	2650	1413	1222	68824	63382	2817	109	518	9	476	1513	68824	67385	62690	2817	84	486	9	190	1109	1439	692	0	25	32	0	286	404	25709	18448	13178	5270	1663	3607	7261	3208	4053	48169	8731	17461	14315	5071	1791	452	348	55487	31525	134	31391	29376	2015	23962	31525	134	31391	25709	2197	1359	1954	1974	1410	1651	1267	1354	1356	1978	2611	2826	1677	793	612	690	43650	43650	44128	32826	""	100170	""	63510	47610	51389	44018	59069.843245556	59069.843245556	59847.3205383848	37952.641509434	118636.363636364	72519.2513368984	""	54931.884057971	54803.9711191336	64214.0410958904	59762.9984117696	0.4598
"13297"	"05000US13297"	"Walton County"	"Walton County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000159"	""	""	""	""	"13"	"297"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	90132	90132	275.8105	326.789566592587	329.9999	326.7896	3.210334	90132	43775	46357	90132	5562	6084	7012	4080	7631	10517	11613	13197	10918	8252	3992	1274	90132	5562	6084	7012	4080	2211	1381	1225	2814	5443	5074	5648	5965	6482	6715	6001	2135	2782	1734	2607	3911	2440	1552	1274	90132	70380	15327	178	1064	17	1698	1468	90132	86348	67893	15269	157	1050	17	696	1266	3784	2487	58	21	14	0	1002	202	31133	24158	18213	5945	1858	4087	6975	3164	3811	59763	7618	22584	17676	7850	2801	938	296	69892	43065	67	42998	40399	2599	26827	43065	67	42998	31133	1704	1346	1189	1575	1554	1258	1128	1650	1737	2799	3515	4227	2917	1562	1552	1420	58370	58370	63732	41240	""	""	""	45969	53750	45668	64009	74823.598753734	74823.598753734	79528.9890570063	49046.916161405	0	75556.4516129032	0	95262.9080118694	73006.0606060606	60910.2850061958	79882.3802976383	0.4277
"13299"	"05000US13299"	"Ware County"	"Ware County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000160"	""	""	""	""	"13"	"299"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	35599	35599	39.59084	899.172734391047	907.9872	899.1727	8.814496	35599	17753	17846	35599	2411	2628	2087	1420	2874	4686	4528	4482	4588	3319	1745	831	35599	2411	2628	2087	1420	771	327	368	1408	2593	2093	2354	2174	2255	2227	2350	845	1393	710	1170	1439	1114	631	831	35599	22986	10621	178	403	33	899	479	35599	34139	22616	10528	178	403	33	38	343	1460	370	93	0	0	0	861	136	13901	9254	6101	3153	773	2380	4647	2218	2429	24179	4127	9879	6815	2022	850	321	165	27971	13672	0	13672	13200	472	14299	13672	0	13672	13901	1574	1056	1036	884	933	904	575	706	583	1151	1346	1563	713	468	220	189	39887	39887	43906	27030	""	29250	""	73101	""	72786	43910	52382.1451694123	52382.1451694123	57367.8443420379	39483.0527187414	36566.6666666667	31857.4468085106	""	57833.2288401254	32383.7209302326	54378.8793103448	57500.1556016598	0.4574
"13301"	"05000US13301"	"Warren County"	"Warren County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000161"	""	""	""	""	"13"	"301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5346	5346	18.80025	284.357913627399	286.6878	284.3579	2.329925	5346	2475	2871	5346	282	356	333	157	294	666	568	712	859	651	347	121	5346	282	356	333	157	27	48	59	160	411	255	303	265	325	387	439	213	207	234	181	236	245	102	121	5346	1996	3267	0	45	0	6	32	5346	5323	1996	3267	0	45	0	6	9	23	0	0	0	0	0	0	23	2332	1440	813	627	114	513	892	392	500	3924	1038	1664	695	326	143	42	16	4335	2354	0	2354	2165	189	1981	2354	0	2354	2332	311	308	126	154	155	120	215	133	48	248	152	133	104	36	51	38	34730	34730	50379	24556	""	""	""	""	23750	""	50379	50057.2469982847	50057.2469982847	63104.5502645503	41712.7218934911	""	0	""	""	22158.3333333333	0	63104.5502645503	0.5242
"13303"	"05000US13303"	"Washington County"	"Washington County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000162"	""	""	""	""	"13"	"303"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	20461	20461	30.15563	678.513500448651	684.3557	678.5135	5.842151	20461	10361	10100	20461	1158	1230	1335	827	1775	2590	2506	2795	2821	2000	1068	356	20461	1158	1230	1335	827	432	252	317	774	1352	1238	1037	1469	1239	1556	1549	439	833	400	736	864	672	396	356	20461	9123	10845	10	124	0	106	253	20461	19965	8774	10806	10	124	0	9	242	496	349	39	0	0	0	97	11	7359	5172	3007	2165	562	1603	2187	907	1280	14136	2805	6012	3344	1360	484	116	15	16439	8117	17	8100	7504	596	8322	8117	17	8100	7359	850	687	594	416	328	480	410	358	354	584	447	1046	364	194	168	79	38092	38092	49844	31098	""	""	""	""	""	""	50000	51814.9612719119	51814.9612719119	64356.5289256198	38634.7683923706	""	157478.260869565	""	0	0	57468.9189189189	64657.0789031897	0.462
"13305"	"05000US13305"	"Wayne County"	"Wayne County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000163"	""	""	""	""	"13"	"305"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	29767	29767	46.37056	641.937454536469	648.7971	641.9374	6.85965	29767	15051	14716	29767	2062	2076	2014	1218	2347	4043	3823	4028	3677	2771	1299	409	29767	2062	2076	2014	1218	778	371	144	1054	1942	2101	1751	2072	2040	1988	1870	844	963	591	835	1345	738	561	409	29767	22340	5935	44	141	0	513	794	29767	27914	21206	5798	22	141	0	108	639	1853	1134	137	22	0	0	405	155	10353	7110	5276	1834	480	1354	3243	1357	1886	20050	3626	8132	5713	1585	651	237	106	23173	11513	31	11482	10612	870	11660	11513	31	11482	10353	1083	881	480	655	493	617	565	413	652	745	1013	1267	600	412	324	153	44869	44869	46906	24647	""	72647	""	25203	76761	26216	47240	58409.7556263885	58409.7556263885	63588.6641174294	35264.1498881432	0	63688.6363636364	""	32079.2792792793	89401.1111111111	26692.75	64299.2803938897	0.4679
"13307"	"05000US13307"	"Webster County"	"Webster County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000164"	""	""	""	""	"13"	"307"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2613	2613	12.4811	209.356559180969	210.2632	209.3566	0.9066305	2613	1254	1359	2613	60	197	267	101	184	233	263	403	358	388	137	22	2613	60	197	267	101	78	4	35	67	64	169	162	101	166	237	192	70	96	96	150	142	102	35	22	2613	1327	1045	5	0	0	217	19	2613	2363	1294	1045	5	0	0	0	19	250	33	0	0	0	0	217	0	1101	721	531	190	51	139	380	171	209	1804	405	809	379	125	74	7	5	2043	1082	0	1082	1058	24	961	1082	0	1082	1101	100	142	66	144	28	56	71	60	72	46	83	113	65	5	36	14	35755	35755	56389	32944	""	""	""	11061	""	11349	55972	49672.7520435967	49672.7520435967	61505.6737588652	41510.4121475054	""	""	""	11372.3684210526	""	17234.8314606742	61741.5607985481	0.4813
"13309"	"05000US13309"	"Wheeler County"	"Wheeler County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000165"	""	""	""	""	"13"	"309"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7939	7939	26.86728	295.489542036488	300.2683	295.4895	4.778799	7939	5007	2932	7939	338	351	482	173	1111	1231	1218	1047	887	689	319	93	7939	338	351	482	173	292	73	76	670	766	465	467	751	491	556	433	251	203	138	181	370	191	128	93	7939	4516	3379	36	0	0	0	8	7939	7838	4451	3343	36	0	0	0	8	101	65	36	0	0	0	0	0	1937	1172	913	259	80	179	765	360	405	5484	1208	2672	901	627	42	34	0	6739	2167	0	2167	1928	239	4572	2167	0	2167	1937	203	354	150	222	143	122	88	44	52	192	156	93	72	13	33	0	27626	27626	29484	20278	""	""	""	""	""	""	29484	36939.6489416624	36939.6489416624	40374.2304939155	28538.2575757576	0	""	""	""	0	0	40374.2304939155	0.4435
"13311"	"05000US13311"	"White County"	"White County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000166"	""	""	""	""	"13"	"311"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	28928	28928	120.1612	240.743342440197	242.2567	240.7433	1.513312	28928	14128	14800	28928	1257	1764	1577	1243	2573	2912	3023	4186	4178	3749	1845	621	28928	1257	1764	1577	1243	819	443	338	973	1544	1368	1370	1653	1997	2189	2390	667	1121	634	1277	1838	1215	630	621	28928	27274	417	162	169	1	366	539	28928	28019	26729	417	162	169	1	295	246	909	545	0	0	0	0	71	293	11588	8398	6854	1544	430	1114	3190	1268	1922	20514	3059	6477	6595	2693	1275	254	161	23985	12875	42	12833	12294	539	11110	12875	42	12833	11588	757	603	549	450	759	920	592	963	524	702	1150	1756	808	436	358	261	46288	46288	46660	42589	""	55313	""	""	34527	38297	46939	63291.594753193	63291.594753193	63830.6091461236	51562.8099173554	0	45558	""	0	37000.9615384615	58997.7628635347	63836.3493675561	0.426
"13313"	"05000US13313"	"Whitfield County"	"Whitfield County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000167"	""	""	""	""	"13"	"313"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	103849	103849	357.5606	290.437497007708	291.0545	290.4375	0.6169986	103849	51525	52324	103849	7050	7987	7664	4760	9696	13892	13362	13917	11530	8251	4345	1395	103849	7050	7987	7664	4760	2690	1463	1592	3951	7274	6618	6578	6784	7065	6852	6253	2096	3181	1709	2767	3775	2711	1634	1395	103849	92143	4110	729	1511	4	4163	1189	103849	67985	61352	4054	174	1486	4	74	841	35864	30791	56	555	25	0	4089	348	36043	25806	19345	6461	2007	4454	10237	4845	5392	66692	20409	19304	16488	6864	2384	941	302	79887	50425	0	50425	47247	3178	29462	50425	0	50425	36043	1830	2295	2377	2383	2264	2349	2174	1939	1418	3416	3931	3971	2042	1164	1222	1268	46970	46970	47865	31708	""	54775	""	37865	58333	42329	49315	64923.0918624976	64923.0918624976	66882.2003687769	42938.698630137	19459.0551181102	63431.4350797267	0	44665.8215962441	55288.9705882353	53286.0438556418	70521.756487026	0.4651
"13315"	"05000US13315"	"Wilcox County"	"Wilcox County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000168"	""	""	""	""	"13"	"315"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8846	8846	23.41384	377.810775957263	382.1149	377.8108	4.304123	8846	5242	3604	8846	468	536	429	259	817	1187	1351	1161	1189	824	435	190	8846	468	536	429	259	300	113	119	285	582	605	804	547	593	568	650	226	313	191	322	311	210	225	190	8846	5556	3122	26	0	0	75	67	8846	8447	5168	3122	26	0	0	64	67	399	388	0	0	0	0	11	0	2606	1730	1220	510	119	391	876	441	435	6337	1123	3069	1425	385	226	75	34	7322	2601	0	2601	2418	183	4721	2601	0	2601	2606	246	237	210	201	251	130	143	139	97	169	189	333	161	45	38	17	36077	36077	40536	23482	""	""	""	""	""	""	40791	49097.0452801228	49097.0452801228	52825.9873232569	31555.4901960784	41178.5714285714	""	""	0	31993.3333333333	67961.1764705882	53002.5796661608	0.4481
"13317"	"05000US13317"	"Wilkes County"	"Wilkes County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000169"	""	""	""	""	"13"	"317"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9884	9884	21.05215	469.500788420641	474.0942	469.5008	4.59343	9884	4770	5114	9884	558	539	561	401	858	915	1034	1309	1457	1290	612	350	9884	558	539	561	401	357	113	92	296	473	442	571	463	592	717	769	314	374	266	398	626	409	203	350	9884	5284	4198	0	85	0	242	75	9884	9409	5037	4198	0	85	0	16	73	475	247	0	0	0	0	226	2	3879	2416	1606	810	210	600	1463	667	796	6967	1362	3122	1607	459	184	113	120	8063	4255	38	4217	4035	182	3808	4255	38	4217	3879	309	421	466	291	183	265	198	131	100	376	341	303	272	95	62	66	35106	35106	48094	19682	""	250001	""	""	""	32743	49938	55493.4261407579	55493.4261407579	70555.0936500685	32276.5838509317	""	222820.689655172	""	52368.5714285714	0	45719.3277310924	71588.7725975262	0.507
