county,party,race,first_time_status,age_group,vote_mode,vote_count
SAR,DEM,2,first_time,60+,Y,3
SEM,DEM,2,first_time,60+,Y,2
STJ,DEM,2,first_time,60+,Y,2
STL,DEM,2,first_time,60+,Y,1
SUM,DEM,2,first_time,60+,Y,1
TAY,DEM,2,first_time,60+,Y,1
VOL,DEM,2,first_time,60+,Y,4
PAL,NPA,2,first_time,60+,Y,3
PIN,NPA,2,first_time,60+,Y,4
ALA,REP,2,first_time,60+,Y,1
BAY,REP,2,first_time,60+,Y,1
BRE,REP,2,first_time,60+,Y,6
BRO,REP,2,first_time,60+,Y,1
CHA,REP,2,first_time,60+,Y,1
CIT,REP,2,first_time,60+,Y,1
CLA,REP,2,first_time,60+,Y,1
CLL,REP,2,first_time,60+,Y,4
DAD,REP,2,first_time,60+,Y,1
DUV,REP,2,first_time,60+,Y,7
FLA,REP,2,first_time,60+,Y,2
HEN,REP,2,first_time,60+,Y,1
HER,REP,2,first_time,60+,Y,1
HIG,REP,2,first_time,60+,Y,3
HIL,REP,2,first_time,60+,Y,7
IND,REP,2,first_time,60+,Y,2
LAK,REP,2,first_time,60+,Y,5
LEE,REP,2,first_time,60+,Y,4
LEV,REP,2,first_time,60+,Y,1
MAN,REP,2,first_time,60+,Y,3
MON,REP,2,first_time,60+,Y,1
MRN,REP,2,first_time,60+,Y,4
OKA,REP,2,first_time,60+,Y,1
ORA,REP,2,first_time,60+,Y,8
OSC,REP,2,first_time,60+,Y,1
PAS,REP,2,first_time,60+,Y,3
PIN,REP,2,first_time,60+,Y,1
POL,REP,2,first_time,60+,Y,5
SAR,REP,2,first_time,60+,Y,1
SEM,REP,2,first_time,60+,Y,1
STJ,REP,2,first_time,60+,Y,1
SUM,REP,2,first_time,60+,Y,2
WAK,REP,2,first_time,60+,Y,1
ALA,DEM,3,first_time,60+,Y,34
BAK,DEM,3,first_time,60+,Y,1
BAY,DEM,3,first_time,60+,Y,7
BRA,DEM,3,first_time,60+,Y,4
BRE,DEM,3,first_time,60+,Y,59
BRO,DEM,3,first_time,60+,Y,301
CHA,DEM,3,first_time,60+,Y,13
CIT,DEM,3,first_time,60+,Y,11
CLA,DEM,3,first_time,60+,Y,30
CLL,DEM,3,first_time,60+,Y,9
CLM,DEM,3,first_time,60+,Y,7
DAD,DEM,3,first_time,60+,Y,253
DES,DEM,3,first_time,60+,Y,2
DIX,DEM,3,first_time,60+,Y,1
DUV,DEM,3,first_time,60+,Y,180
ESC,DEM,3,first_time,60+,Y,66
FLA,DEM,3,first_time,60+,Y,24
GAD,DEM,3,first_time,60+,Y,24
GLA,DEM,3,first_time,60+,Y,3
GUL,DEM,3,first_time,60+,Y,1
HAM,DEM,3,first_time,60+,Y,4
HAR,DEM,3,first_time,60+,Y,1
HER,DEM,3,first_time,60+,Y,22
HIG,DEM,3,first_time,60+,Y,6
HIL,DEM,3,first_time,60+,Y,151
IND,DEM,3,first_time,60+,Y,8
JAC,DEM,3,first_time,60+,Y,6
JEF,DEM,3,first_time,60+,Y,8
LAK,DEM,3,first_time,60+,Y,49
LEE,DEM,3,first_time,60+,Y,38
LEO,DEM,3,first_time,60+,Y,68
LEV,DEM,3,first_time,60+,Y,4
LIB,DEM,3,first_time,60+,Y,1
MAD,DEM,3,first_time,60+,Y,4
MAN,DEM,3,first_time,60+,Y,48
MON,DEM,3,first_time,60+,Y,5
MRN,DEM,3,first_time,60+,Y,76
MRT,DEM,3,first_time,60+,Y,6
NAS,DEM,3,first_time,60+,Y,11
OKA,DEM,3,first_time,60+,Y,10
OKE,DEM,3,first_time,60+,Y,2
ORA,DEM,3,first_time,60+,Y,120
OSC,DEM,3,first_time,60+,Y,29
PAL,DEM,3,first_time,60+,Y,151
PAS,DEM,3,first_time,60+,Y,52
PIN,DEM,3,first_time,60+,Y,85
POL,DEM,3,first_time,60+,Y,106
PUT,DEM,3,first_time,60+,Y,5
SAN,DEM,3,first_time,60+,Y,10
SAR,DEM,3,first_time,60+,Y,15
SEM,DEM,3,first_time,60+,Y,28
STJ,DEM,3,first_time,60+,Y,21
STL,DEM,3,first_time,60+,Y,68
SUM,DEM,3,first_time,60+,Y,10
SUW,DEM,3,first_time,60+,Y,3
TAY,DEM,3,first_time,60+,Y,5
UNI,DEM,3,first_time,60+,Y,1
VOL,DEM,3,first_time,60+,Y,47
WAK,DEM,3,first_time,60+,Y,2
WAL,DEM,3,first_time,60+,Y,3
WAS,DEM,3,first_time,60+,Y,2
PAL,IND,3,first_time,60+,Y,1
BRO,NPA,3,first_time,60+,Y,2
CLL,NPA,3,first_time,60+,Y,1
LAK,NPA,3,first_time,60+,Y,1
MAN,NPA,3,first_time,60+,Y,1
ORA,NPA,3,first_time,60+,Y,2
PAL,NPA,3,first_time,60+,Y,4
BRE,REP,3,first_time,60+,Y,2
CLA,REP,3,first_time,60+,Y,1
CLL,REP,3,first_time,60+,Y,1
DAD,REP,3,first_time,60+,Y,3
DUV,REP,3,first_time,60+,Y,2
FLA,REP,3,first_time,60+,Y,3
HIL,REP,3,first_time,60+,Y,7
IND,REP,3,first_time,60+,Y,2
LAK,REP,3,first_time,60+,Y,3
LEO,REP,3,first_time,60+,Y,1
OKA,REP,3,first_time,60+,Y,1
ORA,REP,3,first_time,60+,Y,2
PAL,REP,3,first_time,60+,Y,6
PAS,REP,3,first_time,60+,Y,1
PIN,REP,3,first_time,60+,Y,1
SAR,REP,3,first_time,60+,Y,1
STJ,REP,3,first_time,60+,Y,1
STL,REP,3,first_time,60+,Y,3
SUM,REP,3,first_time,60+,Y,1
ALA,DEM,4,first_time,60+,Y,2
BAY,DEM,4,first_time,60+,Y,1
BRE,DEM,4,first_time,60+,Y,21
BRO,DEM,4,first_time,60+,Y,170
CHA,DEM,4,first_time,60+,Y,4
CIT,DEM,4,first_time,60+,Y,6
CLA,DEM,4,first_time,60+,Y,3
CLL,DEM,4,first_time,60+,Y,20
CLM,DEM,4,first_time,60+,Y,1
DAD,DEM,4,first_time,60+,Y,345
DES,DEM,4,first_time,60+,Y,1
DUV,DEM,4,first_time,60+,Y,22
ESC,DEM,4,first_time,60+,Y,5
FLA,DEM,4,first_time,60+,Y,8
GLA,DEM,4,first_time,60+,Y,1
HEN,DEM,4,first_time,60+,Y,5
HER,DEM,4,first_time,60+,Y,19
HIG,DEM,4,first_time,60+,Y,11
HIL,DEM,4,first_time,60+,Y,93
IND,DEM,4,first_time,60+,Y,7
LAK,DEM,4,first_time,60+,Y,28
LEE,DEM,4,first_time,60+,Y,26
LEO,DEM,4,first_time,60+,Y,3
LEV,DEM,4,first_time,60+,Y,1
MAN,DEM,4,first_time,60+,Y,17
MON,DEM,4,first_time,60+,Y,5
MRN,DEM,4,first_time,60+,Y,36
MRT,DEM,4,first_time,60+,Y,2
NAS,DEM,4,first_time,60+,Y,3
OKA,DEM,4,first_time,60+,Y,3
OKE,DEM,4,first_time,60+,Y,1
ORA,DEM,4,first_time,60+,Y,127
OSC,DEM,4,first_time,60+,Y,47
PAL,DEM,4,first_time,60+,Y,121
PAS,DEM,4,first_time,60+,Y,27
PIN,DEM,4,first_time,60+,Y,38
POL,DEM,4,first_time,60+,Y,65
SAN,DEM,4,first_time,60+,Y,1
SAR,DEM,4,first_time,60+,Y,19
SEM,DEM,4,first_time,60+,Y,35
STJ,DEM,4,first_time,60+,Y,8
STL,DEM,4,first_time,60+,Y,22
SUM,DEM,4,first_time,60+,Y,5
VOL,DEM,4,first_time,60+,Y,27
WAK,DEM,4,first_time,60+,Y,2
BRO,IND,4,first_time,60+,Y,1
PAS,IND,4,first_time,60+,Y,1
ALA,NPA,4,first_time,60+,Y,1
BRO,NPA,4,first_time,60+,Y,10
HIL,NPA,4,first_time,60+,Y,1
LAK,NPA,4,first_time,60+,Y,2
LEE,NPA,4,first_time,60+,Y,1
ORA,NPA,4,first_time,60+,Y,4
PAL,NPA,4,first_time,60+,Y,10
PIN,NPA,4,first_time,60+,Y,1
SAR,NPA,4,first_time,60+,Y,2
ALA,REP,4,first_time,60+,Y,1
BRE,REP,4,first_time,60+,Y,10
BRO,REP,4,first_time,60+,Y,42
CHA,REP,4,first_time,60+,Y,5
CLA,REP,4,first_time,60+,Y,3
CLL,REP,4,first_time,60+,Y,9
DAD,REP,4,first_time,60+,Y,179
DUV,REP,4,first_time,60+,Y,7
ESC,REP,4,first_time,60+,Y,1
FLA,REP,4,first_time,60+,Y,1
GLA,REP,4,first_time,60+,Y,1
HAR,REP,4,first_time,60+,Y,1
HEN,REP,4,first_time,60+,Y,3
HER,REP,4,first_time,60+,Y,2
HIG,REP,4,first_time,60+,Y,5
HIL,REP,4,first_time,60+,Y,22
LAK,REP,4,first_time,60+,Y,5
LEE,REP,4,first_time,60+,Y,11
LEO,REP,4,first_time,60+,Y,1
LEV,REP,4,first_time,60+,Y,1
MAN,REP,4,first_time,60+,Y,3
MON,REP,4,first_time,60+,Y,3
MRN,REP,4,first_time,60+,Y,11
MRT,REP,4,first_time,60+,Y,2
OKA,REP,4,first_time,60+,Y,3
ORA,REP,4,first_time,60+,Y,28
OSC,REP,4,first_time,60+,Y,8
PAL,REP,4,first_time,60+,Y,35
PAS,REP,4,first_time,60+,Y,9
PIN,REP,4,first_time,60+,Y,4
POL,REP,4,first_time,60+,Y,22
PUT,REP,4,first_time,60+,Y,1
SAR,REP,4,first_time,60+,Y,9
SEM,REP,4,first_time,60+,Y,6
STJ,REP,4,first_time,60+,Y,3
STL,REP,4,first_time,60+,Y,8
SUM,REP,4,first_time,60+,Y,1
VOL,REP,4,first_time,60+,Y,7
WAL,REP,4,first_time,60+,Y,2
ALA,DEM,5,first_time,60+,Y,61
BAY,DEM,5,first_time,60+,Y,26
BRA,DEM,5,first_time,60+,Y,5
BRE,DEM,5,first_time,60+,Y,318
BRO,DEM,5,first_time,60+,Y,390
CAL,DEM,5,first_time,60+,Y,1
CHA,DEM,5,first_time,60+,Y,185
CIT,DEM,5,first_time,60+,Y,119
CLA,DEM,5,first_time,60+,Y,27
CLL,DEM,5,first_time,60+,Y,384
CLM,DEM,5,first_time,60+,Y,12
DAD,DEM,5,first_time,60+,Y,148
DES,DEM,5,first_time,60+,Y,8
DIX,DEM,5,first_time,60+,Y,5
DUV,DEM,5,first_time,60+,Y,162
ESC,DEM,5,first_time,60+,Y,79
FLA,DEM,5,first_time,60+,Y,111
GAD,DEM,5,first_time,60+,Y,8
GIL,DEM,5,first_time,60+,Y,5
GLA,DEM,5,first_time,60+,Y,11
GUL,DEM,5,first_time,60+,Y,7
HAM,DEM,5,first_time,60+,Y,3
HAR,DEM,5,first_time,60+,Y,3
HEN,DEM,5,first_time,60+,Y,10
HER,DEM,5,first_time,60+,Y,124
HIG,DEM,5,first_time,60+,Y,85
HIL,DEM,5,first_time,60+,Y,210
HOL,DEM,5,first_time,60+,Y,2
IND,DEM,5,first_time,60+,Y,206
JAC,DEM,5,first_time,60+,Y,2
LAK,DEM,5,first_time,60+,Y,331
LEE,DEM,5,first_time,60+,Y,566
LEO,DEM,5,first_time,60+,Y,40
LEV,DEM,5,first_time,60+,Y,24
LIB,DEM,5,first_time,60+,Y,2
MAD,DEM,5,first_time,60+,Y,1
MAN,DEM,5,first_time,60+,Y,369
MON,DEM,5,first_time,60+,Y,87
MRN,DEM,5,first_time,60+,Y,422
MRT,DEM,5,first_time,60+,Y,150
NAS,DEM,5,first_time,60+,Y,59
OKA,DEM,5,first_time,60+,Y,46
OKE,DEM,5,first_time,60+,Y,19
ORA,DEM,5,first_time,60+,Y,148
OSC,DEM,5,first_time,60+,Y,34
PAL,DEM,5,first_time,60+,Y,1363
PAS,DEM,5,first_time,60+,Y,330
PIN,DEM,5,first_time,60+,Y,803
POL,DEM,5,first_time,60+,Y,326
PUT,DEM,5,first_time,60+,Y,29
SAN,DEM,5,first_time,60+,Y,41
SAR,DEM,5,first_time,60+,Y,676
SEM,DEM,5,first_time,60+,Y,68
STJ,DEM,5,first_time,60+,Y,162
STL,DEM,5,first_time,60+,Y,213
SUM,DEM,5,first_time,60+,Y,241
SUW,DEM,5,first_time,60+,Y,6
TAY,DEM,5,first_time,60+,Y,3
VOL,DEM,5,first_time,60+,Y,260
WAK,DEM,5,first_time,60+,Y,10
WAL,DEM,5,first_time,60+,Y,49
WAS,DEM,5,first_time,60+,Y,4
BRO,IND,5,first_time,60+,Y,7
CLL,IND,5,first_time,60+,Y,1
LEE,IND,5,first_time,60+,Y,3
MAD,IND,5,first_time,60+,Y,1
MON,IND,5,first_time,60+,Y,5
MRT,IND,5,first_time,60+,Y,1
ORA,IND,5,first_time,60+,Y,4
PAL,IND,5,first_time,60+,Y,27
PIN,IND,5,first_time,60+,Y,5
WAK,IND,5,first_time,60+,Y,3
PIN,LPF,5,first_time,60+,Y,2
ALA,NPA,5,first_time,60+,Y,1
BRO,NPA,5,first_time,60+,Y,29
CHA,NPA,5,first_time,60+,Y,1
CLL,NPA,5,first_time,60+,Y,16
CLM,NPA,5,first_time,60+,Y,2
DAD,NPA,5,first_time,60+,Y,5
DUV,NPA,5,first_time,60+,Y,2
HIL,NPA,5,first_time,60+,Y,1
IND,NPA,5,first_time,60+,Y,2
LAK,NPA,5,first_time,60+,Y,14
LEE,NPA,5,first_time,60+,Y,30
MAD,NPA,5,first_time,60+,Y,3
MAN,NPA,5,first_time,60+,Y,4
MON,NPA,5,first_time,60+,Y,10
MRT,NPA,5,first_time,60+,Y,1
ORA,NPA,5,first_time,60+,Y,6
PAL,NPA,5,first_time,60+,Y,79
PAS,NPA,5,first_time,60+,Y,1
PIN,NPA,5,first_time,60+,Y,55
SAR,NPA,5,first_time,60+,Y,7
SEM,NPA,5,first_time,60+,Y,3
WAK,NPA,5,first_time,60+,Y,3
WAL,NPA,5,first_time,60+,Y,2
CLL,REF,5,first_time,60+,Y,1
ALA,REP,5,first_time,60+,Y,43
BAK,REP,5,first_time,60+,Y,3
BAY,REP,5,first_time,60+,Y,67
BRA,REP,5,first_time,60+,Y,14
BRE,REP,5,first_time,60+,Y,457
BRO,REP,5,first_time,60+,Y,154
CAL,REP,5,first_time,60+,Y,2
CHA,REP,5,first_time,60+,Y,220
CIT,REP,5,first_time,60+,Y,250
CLA,REP,5,first_time,60+,Y,47
CLL,REP,5,first_time,60+,Y,654
CLM,REP,5,first_time,60+,Y,32
DAD,REP,5,first_time,60+,Y,34
DES,REP,5,first_time,60+,Y,27
DIX,REP,5,first_time,60+,Y,12
DUV,REP,5,first_time,60+,Y,201
ESC,REP,5,first_time,60+,Y,148
FLA,REP,5,first_time,60+,Y,133
GAD,REP,5,first_time,60+,Y,7
GIL,REP,5,first_time,60+,Y,7
GLA,REP,5,first_time,60+,Y,22
GUL,REP,5,first_time,60+,Y,8
HAM,REP,5,first_time,60+,Y,6
HAR,REP,5,first_time,60+,Y,12
HEN,REP,5,first_time,60+,Y,7
HER,REP,5,first_time,60+,Y,152
HIG,REP,5,first_time,60+,Y,140
HIL,REP,5,first_time,60+,Y,266
HOL,REP,5,first_time,60+,Y,9
IND,REP,5,first_time,60+,Y,213
JAC,REP,5,first_time,60+,Y,23
JEF,REP,5,first_time,60+,Y,6
LAF,REP,5,first_time,60+,Y,1
LAK,REP,5,first_time,60+,Y,532
LEE,REP,5,first_time,60+,Y,621
LEO,REP,5,first_time,60+,Y,15
LEV,REP,5,first_time,60+,Y,51
LIB,REP,5,first_time,60+,Y,4
MAD,REP,5,first_time,60+,Y,7
MAN,REP,5,first_time,60+,Y,359
MON,REP,5,first_time,60+,Y,76
MRN,REP,5,first_time,60+,Y,485
MRT,REP,5,first_time,60+,Y,120
NAS,REP,5,first_time,60+,Y,95
OKA,REP,5,first_time,60+,Y,122
OKE,REP,5,first_time,60+,Y,33
ORA,REP,5,first_time,60+,Y,132
OSC,REP,5,first_time,60+,Y,41
PAL,REP,5,first_time,60+,Y,523
PAS,REP,5,first_time,60+,Y,389
PIN,REP,5,first_time,60+,Y,443
POL,REP,5,first_time,60+,Y,410
PUT,REP,5,first_time,60+,Y,46
SAN,REP,5,first_time,60+,Y,104
SAR,REP,5,first_time,60+,Y,658
SEM,REP,5,first_time,60+,Y,57
STJ,REP,5,first_time,60+,Y,240
STL,REP,5,first_time,60+,Y,139
SUM,REP,5,first_time,60+,Y,430
SUW,REP,5,first_time,60+,Y,36
TAY,REP,5,first_time,60+,Y,16
UNI,REP,5,first_time,60+,Y,3
VOL,REP,5,first_time,60+,Y,251
WAK,REP,5,first_time,60+,Y,15
WAL,REP,5,first_time,60+,Y,70
WAS,REP,5,first_time,60+,Y,13
ALA,DEM,6,first_time,60+,Y,5
BRE,DEM,6,first_time,60+,Y,6
BRO,DEM,6,first_time,60+,Y,39
CIT,DEM,6,first_time,60+,Y,2
CLA,DEM,6,first_time,60+,Y,2
CLL,DEM,6,first_time,60+,Y,4
DAD,DEM,6,first_time,60+,Y,10
DUV,DEM,6,first_time,60+,Y,3
FLA,DEM,6,first_time,60+,Y,5
HIL,DEM,6,first_time,60+,Y,7
IND,DEM,6,first_time,60+,Y,2
LAK,DEM,6,first_time,60+,Y,3
LEE,DEM,6,first_time,60+,Y,8
LEO,DEM,6,first_time,60+,Y,3
MAN,DEM,6,first_time,60+,Y,5
MON,DEM,6,first_time,60+,Y,2
MRN,DEM,6,first_time,60+,Y,11
MRT,DEM,6,first_time,60+,Y,1
NAS,DEM,6,first_time,60+,Y,1
OKA,DEM,6,first_time,60+,Y,3
ORA,DEM,6,first_time,60+,Y,12
OSC,DEM,6,first_time,60+,Y,7
PAL,DEM,6,first_time,60+,Y,52
PAS,DEM,6,first_time,60+,Y,9
PIN,DEM,6,first_time,60+,Y,12
POL,DEM,6,first_time,60+,Y,13
SAN,DEM,6,first_time,60+,Y,1
SAR,DEM,6,first_time,60+,Y,9
SEM,DEM,6,first_time,60+,Y,3
STJ,DEM,6,first_time,60+,Y,3
STL,DEM,6,first_time,60+,Y,11
SUM,DEM,6,first_time,60+,Y,2
VOL,DEM,6,first_time,60+,Y,2
WAL,DEM,6,first_time,60+,Y,2
CHA,IND,6,first_time,60+,Y,1
PIN,IND,6,first_time,60+,Y,1
ALA,NPA,6,first_time,60+,Y,1
BRO,NPA,6,first_time,60+,Y,3
CLL,NPA,6,first_time,60+,Y,1
ORA,NPA,6,first_time,60+,Y,1
PAL,NPA,6,first_time,60+,Y,2
PIN,NPA,6,first_time,60+,Y,4
BRE,REP,6,first_time,60+,Y,5
BRO,REP,6,first_time,60+,Y,5
CIT,REP,6,first_time,60+,Y,5
CLA,REP,6,first_time,60+,Y,1
CLL,REP,6,first_time,60+,Y,6
DAD,REP,6,first_time,60+,Y,1
DUV,REP,6,first_time,60+,Y,2
ESC,REP,6,first_time,60+,Y,7
FLA,REP,6,first_time,60+,Y,1
HAM,REP,6,first_time,60+,Y,2
HIL,REP,6,first_time,60+,Y,3
IND,REP,6,first_time,60+,Y,1
LAK,REP,6,first_time,60+,Y,4
LEE,REP,6,first_time,60+,Y,5
MAN,REP,6,first_time,60+,Y,2
MRN,REP,6,first_time,60+,Y,2
ORA,REP,6,first_time,60+,Y,6
OSC,REP,6,first_time,60+,Y,1
PAL,REP,6,first_time,60+,Y,8
PAS,REP,6,first_time,60+,Y,3
PIN,REP,6,first_time,60+,Y,11
PUT,REP,6,first_time,60+,Y,1
SAR,REP,6,first_time,60+,Y,6
SUM,REP,6,first_time,60+,Y,3
VOL,REP,6,first_time,60+,Y,3
WAL,REP,6,first_time,60+,Y,2
BRE,DEM,7,first_time,60+,Y,1
BRO,DEM,7,first_time,60+,Y,6
CLL,DEM,7,first_time,60+,Y,1
DUV,DEM,7,first_time,60+,Y,2
ESC,DEM,7,first_time,60+,Y,1
HER,DEM,7,first_time,60+,Y,1
MAN,DEM,7,first_time,60+,Y,1
MRN,DEM,7,first_time,60+,Y,2
ORA,DEM,7,first_time,60+,Y,1
OSC,DEM,7,first_time,60+,Y,1
PAL,DEM,7,first_time,60+,Y,4
PAS,DEM,7,first_time,60+,Y,3
PIN,DEM,7,first_time,60+,Y,2
SEM,DEM,7,first_time,60+,Y,2
STJ,DEM,7,first_time,60+,Y,1
STL,DEM,7,first_time,60+,Y,3
VOL,DEM,7,first_time,60+,Y,5
BRO,NPA,7,first_time,60+,Y,1
PAL,NPA,7,first_time,60+,Y,1
BRE,REP,7,first_time,60+,Y,4
HIL,REP,7,first_time,60+,Y,2
MRN,REP,7,first_time,60+,Y,1
OKA,REP,7,first_time,60+,Y,1
ORA,REP,7,first_time,60+,Y,1
OSC,REP,7,first_time,60+,Y,1
PAS,REP,7,first_time,60+,Y,3
VOL,REP,7,first_time,60+,Y,2
WAL,REP,7,first_time,60+,Y,1
ALA,DEM,9,first_time,60+,Y,1
BAY,DEM,9,first_time,60+,Y,1
BRE,DEM,9,first_time,60+,Y,10
BRO,DEM,9,first_time,60+,Y,43
CHA,DEM,9,first_time,60+,Y,4
CIT,DEM,9,first_time,60+,Y,2
CLA,DEM,9,first_time,60+,Y,2
CLL,DEM,9,first_time,60+,Y,2
DAD,DEM,9,first_time,60+,Y,67
DUV,DEM,9,first_time,60+,Y,13
ESC,DEM,9,first_time,60+,Y,6
FLA,DEM,9,first_time,60+,Y,3
GAD,DEM,9,first_time,60+,Y,2
HER,DEM,9,first_time,60+,Y,3
HIG,DEM,9,first_time,60+,Y,2
HIL,DEM,9,first_time,60+,Y,38
IND,DEM,9,first_time,60+,Y,5
JAC,DEM,9,first_time,60+,Y,1
LAK,DEM,9,first_time,60+,Y,8
LEE,DEM,9,first_time,60+,Y,10
LEO,DEM,9,first_time,60+,Y,10
MAD,DEM,9,first_time,60+,Y,1
MAN,DEM,9,first_time,60+,Y,13
MON,DEM,9,first_time,60+,Y,2
MRN,DEM,9,first_time,60+,Y,7
MRT,DEM,9,first_time,60+,Y,2
NAS,DEM,9,first_time,60+,Y,3
ORA,DEM,9,first_time,60+,Y,27
OSC,DEM,9,first_time,60+,Y,7
PAL,DEM,9,first_time,60+,Y,101
PAS,DEM,9,first_time,60+,Y,15
PIN,DEM,9,first_time,60+,Y,26
POL,DEM,9,first_time,60+,Y,23
SAN,DEM,9,first_time,60+,Y,2
SAR,DEM,9,first_time,60+,Y,42
SEM,DEM,9,first_time,60+,Y,7
STJ,DEM,9,first_time,60+,Y,5
STL,DEM,9,first_time,60+,Y,5
SUM,DEM,9,first_time,60+,Y,4
VOL,DEM,9,first_time,60+,Y,10
WAL,DEM,9,first_time,60+,Y,4
LEV,IND,9,first_time,60+,Y,1
PAL,IND,9,first_time,60+,Y,1
ALA,NPA,9,first_time,60+,Y,1
BRO,NPA,9,first_time,60+,Y,3
FLA,NPA,9,first_time,60+,Y,1
LEE,NPA,9,first_time,60+,Y,4
PAL,NPA,9,first_time,60+,Y,10
PIN,NPA,9,first_time,60+,Y,3
SAR,NPA,9,first_time,60+,Y,4
SEM,NPA,9,first_time,60+,Y,1
ALA,REP,9,first_time,60+,Y,1
BAK,REP,9,first_time,60+,Y,1
BAY,REP,9,first_time,60+,Y,3
BRE,REP,9,first_time,60+,Y,6
BRO,REP,9,first_time,60+,Y,11
CHA,REP,9,first_time,60+,Y,4
CIT,REP,9,first_time,60+,Y,2
CLA,REP,9,first_time,60+,Y,3
CLL,REP,9,first_time,60+,Y,8
CLM,REP,9,first_time,60+,Y,2
DAD,REP,9,first_time,60+,Y,23
DES,REP,9,first_time,60+,Y,1
DUV,REP,9,first_time,60+,Y,7
ESC,REP,9,first_time,60+,Y,6
FLA,REP,9,first_time,60+,Y,3
GUL,REP,9,first_time,60+,Y,1
HER,REP,9,first_time,60+,Y,4
HIG,REP,9,first_time,60+,Y,1
HIL,REP,9,first_time,60+,Y,15
IND,REP,9,first_time,60+,Y,1
LAK,REP,9,first_time,60+,Y,8
LEE,REP,9,first_time,60+,Y,9
LEO,REP,9,first_time,60+,Y,2
MAN,REP,9,first_time,60+,Y,7
MON,REP,9,first_time,60+,Y,1
MRN,REP,9,first_time,60+,Y,6
MRT,REP,9,first_time,60+,Y,1
NAS,REP,9,first_time,60+,Y,2
OKA,REP,9,first_time,60+,Y,3
ORA,REP,9,first_time,60+,Y,4
OSC,REP,9,first_time,60+,Y,1
PAL,REP,9,first_time,60+,Y,28
PAS,REP,9,first_time,60+,Y,13
PIN,REP,9,first_time,60+,Y,13
POL,REP,9,first_time,60+,Y,17
PUT,REP,9,first_time,60+,Y,1
SAN,REP,9,first_time,60+,Y,7
SAR,REP,9,first_time,60+,Y,20
SEM,REP,9,first_time,60+,Y,7
STJ,REP,9,first_time,60+,Y,2
STL,REP,9,first_time,60+,Y,9
SUM,REP,9,first_time,60+,Y,6
SUW,REP,9,first_time,60+,Y,2
VOL,REP,9,first_time,60+,Y,5
WAL,REP,9,first_time,60+,Y,1
WAS,REP,9,first_time,60+,Y,1
ALA,DEM,1,returning,60+,Y,11
BAY,DEM,1,returning,60+,Y,2
BRE,DEM,1,returning,60+,Y,22
BRO,DEM,1,returning,60+,Y,51
CHA,DEM,1,returning,60+,Y,7
CIT,DEM,1,returning,60+,Y,5
CLA,DEM,1,returning,60+,Y,7
CLL,DEM,1,returning,60+,Y,9
CLM,DEM,1,returning,60+,Y,3
DAD,DEM,1,returning,60+,Y,25
DES,DEM,1,returning,60+,Y,2
DIX,DEM,1,returning,60+,Y,2
DUV,DEM,1,returning,60+,Y,30
ESC,DEM,1,returning,60+,Y,27
FLA,DEM,1,returning,60+,Y,3
GAD,DEM,1,returning,60+,Y,1
GLA,DEM,1,returning,60+,Y,6
HAR,DEM,1,returning,60+,Y,1
HEN,DEM,1,returning,60+,Y,2
HER,DEM,1,returning,60+,Y,7
HIG,DEM,1,returning,60+,Y,1
HIL,DEM,1,returning,60+,Y,20
HOL,DEM,1,returning,60+,Y,1
IND,DEM,1,returning,60+,Y,2
JAC,DEM,1,returning,60+,Y,1
LAK,DEM,1,returning,60+,Y,19
LEE,DEM,1,returning,60+,Y,7
LEO,DEM,1,returning,60+,Y,13
LIB,DEM,1,returning,60+,Y,1
MAD,DEM,1,returning,60+,Y,1
MAN,DEM,1,returning,60+,Y,15
MON,DEM,1,returning,60+,Y,7
MRN,DEM,1,returning,60+,Y,14
MRT,DEM,1,returning,60+,Y,2
OKA,DEM,1,returning,60+,Y,6
OKE,DEM,1,returning,60+,Y,1
ORA,DEM,1,returning,60+,Y,38
OSC,DEM,1,returning,60+,Y,7
PAL,DEM,1,returning,60+,Y,64
PAS,DEM,1,returning,60+,Y,14
PIN,DEM,1,returning,60+,Y,39
POL,DEM,1,returning,60+,Y,13
PUT,DEM,1,returning,60+,Y,3
SAN,DEM,1,returning,60+,Y,6
SAR,DEM,1,returning,60+,Y,19
SEM,DEM,1,returning,60+,Y,15
STJ,DEM,1,returning,60+,Y,4
STL,DEM,1,returning,60+,Y,10
SUM,DEM,1,returning,60+,Y,8
SUW,DEM,1,returning,60+,Y,1
TAY,DEM,1,returning,60+,Y,2
VOL,DEM,1,returning,60+,Y,18
WAK,DEM,1,returning,60+,Y,2
WAL,DEM,1,returning,60+,Y,4
WAS,DEM,1,returning,60+,Y,1
BRO,NPA,1,returning,60+,Y,2
DUV,NPA,1,returning,60+,Y,1
MON,NPA,1,returning,60+,Y,1
OKA,NPA,1,returning,60+,Y,1
PAL,NPA,1,returning,60+,Y,3
PIN,NPA,1,returning,60+,Y,1
ALA,REP,1,returning,60+,Y,8
BAK,REP,1,returning,60+,Y,1
BAY,REP,1,returning,60+,Y,12
BRA,REP,1,returning,60+,Y,3
BRE,REP,1,returning,60+,Y,27
BRO,REP,1,returning,60+,Y,13
CAL,REP,1,returning,60+,Y,2
CHA,REP,1,returning,60+,Y,12
CIT,REP,1,returning,60+,Y,10
CLA,REP,1,returning,60+,Y,18
CLL,REP,1,returning,60+,Y,3
CLM,REP,1,returning,60+,Y,4
