election_date,vote_mode,party,county,race,age_group,vote_count
03/17/2020,A,DEM,NAS,4,45-59,6
03/15/2016,E,DEM,NAS,4,45-59,4
03/17/2020,E,DEM,NAS,4,45-59,7
03/15/2016,P,DEM,NAS,4,45-59,1
03/15/2016,Y,DEM,NAS,4,45-59,12
03/17/2020,Y,DEM,NAS,4,45-59,20
03/15/2016,A,REP,NAS,4,45-59,7
03/17/2020,A,REP,NAS,4,45-59,12
03/15/2016,E,REP,NAS,4,45-59,16
03/17/2020,E,REP,NAS,4,45-59,8
03/15/2016,Y,REP,NAS,4,45-59,23
03/17/2020,Y,REP,NAS,4,45-59,12
03/15/2016,A,DEM,OKA,4,45-59,10
03/17/2020,A,DEM,OKA,4,45-59,17
03/15/2016,B,DEM,OKA,4,45-59,2
03/15/2016,E,DEM,OKA,4,45-59,18
03/17/2020,E,DEM,OKA,4,45-59,15
03/15/2016,Y,DEM,OKA,4,45-59,44
03/17/2020,Y,DEM,OKA,4,45-59,32
03/15/2016,A,REP,OKA,4,45-59,20
03/17/2020,A,REP,OKA,4,45-59,32
03/15/2016,B,REP,OKA,4,45-59,1
03/17/2020,B,REP,OKA,4,45-59,1
03/15/2016,E,REP,OKA,4,45-59,63
03/17/2020,E,REP,OKA,4,45-59,17
03/15/2016,P,REP,OKA,4,45-59,1
03/15/2016,Y,REP,OKA,4,45-59,109
03/17/2020,Y,REP,OKA,4,45-59,44
03/17/2020,A,DEM,OKE,4,45-59,6
03/15/2016,E,DEM,OKE,4,45-59,4
03/17/2020,E,DEM,OKE,4,45-59,11
03/15/2016,Y,DEM,OKE,4,45-59,28
03/17/2020,Y,DEM,OKE,4,45-59,9
03/15/2016,A,REP,OKE,4,45-59,5
03/17/2020,A,REP,OKE,4,45-59,1
03/15/2016,E,REP,OKE,4,45-59,3
03/17/2020,E,REP,OKE,4,45-59,8
03/15/2016,Y,REP,OKE,4,45-59,29
03/17/2020,Y,REP,OKE,4,45-59,4
03/15/2016,A,DEM,ORA,4,45-59,1010
03/17/2020,A,DEM,ORA,4,45-59,1212
03/15/2016,B,DEM,ORA,4,45-59,64
03/17/2020,B,DEM,ORA,4,45-59,46
03/15/2016,E,DEM,ORA,4,45-59,1259
03/17/2020,E,DEM,ORA,4,45-59,1446
03/15/2016,P,DEM,ORA,4,45-59,9
03/17/2020,P,DEM,ORA,4,45-59,1
03/15/2016,Y,DEM,ORA,4,45-59,2531
03/17/2020,Y,DEM,ORA,4,45-59,1906
03/15/2016,A,REP,ORA,4,45-59,489
03/17/2020,A,REP,ORA,4,45-59,472
03/15/2016,B,REP,ORA,4,45-59,27
03/17/2020,B,REP,ORA,4,45-59,23
03/15/2016,E,REP,ORA,4,45-59,687
03/17/2020,E,REP,ORA,4,45-59,305
03/15/2016,P,REP,ORA,4,45-59,8
03/15/2016,Y,REP,ORA,4,45-59,1457
03/17/2020,Y,REP,ORA,4,45-59,386
03/15/2016,A,DEM,OSC,4,45-59,873
03/17/2020,A,DEM,OSC,4,45-59,1468
03/15/2016,B,DEM,OSC,4,45-59,28
03/17/2020,B,DEM,OSC,4,45-59,13
03/15/2016,E,DEM,OSC,4,45-59,480
03/17/2020,E,DEM,OSC,4,45-59,559
03/15/2016,P,DEM,OSC,4,45-59,58
03/17/2020,P,DEM,OSC,4,45-59,2
03/15/2016,Y,DEM,OSC,4,45-59,1254
03/17/2020,Y,DEM,OSC,4,45-59,821
03/15/2016,A,REP,OSC,4,45-59,272
03/17/2020,A,REP,OSC,4,45-59,453
03/15/2016,B,REP,OSC,4,45-59,4
03/17/2020,B,REP,OSC,4,45-59,2
03/15/2016,E,REP,OSC,4,45-59,197
03/17/2020,E,REP,OSC,4,45-59,104
03/15/2016,P,REP,OSC,4,45-59,17
03/15/2016,Y,REP,OSC,4,45-59,459
03/17/2020,Y,REP,OSC,4,45-59,124
03/15/2016,A,DEM,PAL,4,45-59,268
03/17/2020,A,DEM,PAL,4,45-59,910
03/15/2016,B,DEM,PAL,4,45-59,9
03/17/2020,B,DEM,PAL,4,45-59,15
03/15/2016,E,DEM,PAL,4,45-59,489
03/17/2020,E,DEM,PAL,4,45-59,612
03/15/2016,P,DEM,PAL,4,45-59,23
03/17/2020,P,DEM,PAL,4,45-59,8
03/15/2016,Y,DEM,PAL,4,45-59,2106
03/17/2020,Y,DEM,PAL,4,45-59,1509
03/15/2016,A,REP,PAL,4,45-59,212
03/17/2020,A,REP,PAL,4,45-59,342
03/15/2016,B,REP,PAL,4,45-59,5
03/17/2020,B,REP,PAL,4,45-59,1
03/15/2016,E,REP,PAL,4,45-59,380
03/17/2020,E,REP,PAL,4,45-59,103
03/15/2016,P,REP,PAL,4,45-59,10
03/17/2020,P,REP,PAL,4,45-59,4
03/15/2016,Y,REP,PAL,4,45-59,1543
03/17/2020,Y,REP,PAL,4,45-59,426
03/15/2016,A,DEM,PAS,4,45-59,144
03/17/2020,A,DEM,PAS,4,45-59,329
03/15/2016,B,DEM,PAS,4,45-59,6
03/17/2020,B,DEM,PAS,4,45-59,7
03/15/2016,E,DEM,PAS,4,45-59,93
03/17/2020,E,DEM,PAS,4,45-59,150
03/15/2016,P,DEM,PAS,4,45-59,1
03/17/2020,P,DEM,PAS,4,45-59,1
03/15/2016,Y,DEM,PAS,4,45-59,447
03/17/2020,Y,DEM,PAS,4,45-59,396
03/15/2016,A,REP,PAS,4,45-59,88
03/17/2020,A,REP,PAS,4,45-59,171
03/15/2016,B,REP,PAS,4,45-59,3
03/17/2020,B,REP,PAS,4,45-59,6
03/15/2016,E,REP,PAS,4,45-59,139
03/17/2020,E,REP,PAS,4,45-59,52
03/17/2020,P,REP,PAS,4,45-59,1
03/15/2016,Y,REP,PAS,4,45-59,440
03/17/2020,Y,REP,PAS,4,45-59,129
03/15/2016,A,DEM,PIN,4,45-59,497
03/17/2020,A,DEM,PIN,4,45-59,630
03/17/2020,B,DEM,PIN,4,45-59,4
03/15/2016,E,DEM,PIN,4,45-59,39
03/17/2020,E,DEM,PIN,4,45-59,70
03/15/2016,P,DEM,PIN,4,45-59,5
03/15/2016,Y,DEM,PIN,4,45-59,478
03/17/2020,Y,DEM,PIN,4,45-59,389
03/15/2016,A,REP,PIN,4,45-59,352
03/17/2020,A,REP,PIN,4,45-59,308
03/15/2016,E,REP,PIN,4,45-59,29
03/17/2020,E,REP,PIN,4,45-59,6
03/15/2016,P,REP,PIN,4,45-59,2
03/15/2016,Y,REP,PIN,4,45-59,381
03/17/2020,Y,REP,PIN,4,45-59,98
03/15/2016,A,DEM,POL,4,45-59,185
03/17/2020,A,DEM,POL,4,45-59,395
03/15/2016,B,DEM,POL,4,45-59,4
03/17/2020,B,DEM,POL,4,45-59,5
03/15/2016,E,DEM,POL,4,45-59,166
03/17/2020,E,DEM,POL,4,45-59,190
03/15/2016,P,DEM,POL,4,45-59,6
03/17/2020,P,DEM,POL,4,45-59,4
03/15/2016,Y,DEM,POL,4,45-59,679
03/17/2020,Y,DEM,POL,4,45-59,586
03/15/2016,A,REP,POL,4,45-59,124
03/17/2020,A,REP,POL,4,45-59,164
03/15/2016,B,REP,POL,4,45-59,1
03/17/2020,B,REP,POL,4,45-59,1
03/15/2016,E,REP,POL,4,45-59,101
03/17/2020,E,REP,POL,4,45-59,55
03/15/2016,P,REP,POL,4,45-59,1
03/17/2020,P,REP,POL,4,45-59,2
03/15/2016,Y,REP,POL,4,45-59,500
03/17/2020,Y,REP,POL,4,45-59,163
03/15/2016,A,DEM,PUT,4,45-59,2
03/17/2020,A,DEM,PUT,4,45-59,2
03/15/2016,E,DEM,PUT,4,45-59,3
03/17/2020,E,DEM,PUT,4,45-59,7
03/15/2016,Y,DEM,PUT,4,45-59,15
03/17/2020,Y,DEM,PUT,4,45-59,9
03/15/2016,A,REP,PUT,4,45-59,6
03/17/2020,A,REP,PUT,4,45-59,2
03/15/2016,E,REP,PUT,4,45-59,6
03/17/2020,E,REP,PUT,4,45-59,1
03/17/2020,P,REP,PUT,4,45-59,1
03/15/2016,Y,REP,PUT,4,45-59,14
03/17/2020,Y,REP,PUT,4,45-59,7
03/15/2016,A,DEM,SAN,4,45-59,4
03/17/2020,A,DEM,SAN,4,45-59,12
03/15/2016,E,DEM,SAN,4,45-59,14
03/17/2020,E,DEM,SAN,4,45-59,20
03/15/2016,Y,DEM,SAN,4,45-59,25
03/17/2020,Y,DEM,SAN,4,45-59,28
03/15/2016,A,REP,SAN,4,45-59,12
03/17/2020,A,REP,SAN,4,45-59,15
03/15/2016,E,REP,SAN,4,45-59,37
03/17/2020,E,REP,SAN,4,45-59,16
03/15/2016,Y,REP,SAN,4,45-59,83
03/17/2020,Y,REP,SAN,4,45-59,43
03/15/2016,A,DEM,SAR,4,45-59,49
03/17/2020,A,DEM,SAR,4,45-59,157
03/15/2016,E,DEM,SAR,4,45-59,51
03/17/2020,E,DEM,SAR,4,45-59,86
03/15/2016,P,DEM,SAR,4,45-59,9
03/15/2016,Y,DEM,SAR,4,45-59,230
03/17/2020,Y,DEM,SAR,4,45-59,148
03/15/2016,A,REP,SAR,4,45-59,51
03/17/2020,A,REP,SAR,4,45-59,69
03/15/2016,B,REP,SAR,4,45-59,2
03/15/2016,E,REP,SAR,4,45-59,51
03/17/2020,E,REP,SAR,4,45-59,27
03/15/2016,Y,REP,SAR,4,45-59,170
03/17/2020,Y,REP,SAR,4,45-59,69
03/15/2016,A,DEM,SEM,4,45-59,246
03/17/2020,A,DEM,SEM,4,45-59,373
03/15/2016,B,DEM,SEM,4,45-59,5
03/17/2020,B,DEM,SEM,4,45-59,16
03/15/2016,E,DEM,SEM,4,45-59,241
03/17/2020,E,DEM,SEM,4,45-59,336
03/15/2016,P,DEM,SEM,4,45-59,2
03/15/2016,Y,DEM,SEM,4,45-59,616
03/17/2020,Y,DEM,SEM,4,45-59,577
03/15/2016,A,REP,SEM,4,45-59,187
03/17/2020,A,REP,SEM,4,45-59,193
03/15/2016,B,REP,SEM,4,45-59,1
03/17/2020,B,REP,SEM,4,45-59,9
03/15/2016,E,REP,SEM,4,45-59,246
03/17/2020,E,REP,SEM,4,45-59,92
03/15/2016,P,REP,SEM,4,45-59,2
03/15/2016,Y,REP,SEM,4,45-59,584
03/17/2020,Y,REP,SEM,4,45-59,186
03/15/2016,A,DEM,STJ,4,45-59,16
03/17/2020,A,DEM,STJ,4,45-59,73
03/17/2020,B,DEM,STJ,4,45-59,5
03/15/2016,E,DEM,STJ,4,45-59,32
03/17/2020,E,DEM,STJ,4,45-59,64
03/15/2016,P,DEM,STJ,4,45-59,1
03/15/2016,Y,DEM,STJ,4,45-59,80
03/17/2020,Y,DEM,STJ,4,45-59,115
03/15/2016,A,REP,STJ,4,45-59,32
03/17/2020,A,REP,STJ,4,45-59,50
03/17/2020,B,REP,STJ,4,45-59,1
03/15/2016,E,REP,STJ,4,45-59,67
03/17/2020,E,REP,STJ,4,45-59,42
03/15/2016,P,REP,STJ,4,45-59,1
03/15/2016,Y,REP,STJ,4,45-59,181
03/17/2020,Y,REP,STJ,4,45-59,58
03/15/2016,A,DEM,STL,4,45-59,107
03/17/2020,A,DEM,STL,4,45-59,196
03/15/2016,B,DEM,STL,4,45-59,1
03/17/2020,B,DEM,STL,4,45-59,11
03/15/2016,E,DEM,STL,4,45-59,133
03/17/2020,E,DEM,STL,4,45-59,160
03/15/2016,P,DEM,STL,4,45-59,3
03/15/2016,Y,DEM,STL,4,45-59,334
03/17/2020,Y,DEM,STL,4,45-59,248
03/15/2016,A,REP,STL,4,45-59,75
03/17/2020,A,REP,STL,4,45-59,89
03/17/2020,B,REP,STL,4,45-59,2
03/15/2016,E,REP,STL,4,45-59,86
03/17/2020,E,REP,STL,4,45-59,48
03/15/2016,P,REP,STL,4,45-59,1
03/15/2016,Y,REP,STL,4,45-59,217
03/17/2020,Y,REP,STL,4,45-59,83
03/15/2016,A,DEM,SUM,4,45-59,3
03/17/2020,A,DEM,SUM,4,45-59,9
03/15/2016,E,DEM,SUM,4,45-59,3
03/17/2020,E,DEM,SUM,4,45-59,7
03/15/2016,Y,DEM,SUM,4,45-59,11
03/17/2020,Y,DEM,SUM,4,45-59,5
03/15/2016,A,REP,SUM,4,45-59,5
03/17/2020,A,REP,SUM,4,45-59,8
03/17/2020,B,REP,SUM,4,45-59,4
03/15/2016,E,REP,SUM,4,45-59,10
03/17/2020,E,REP,SUM,4,45-59,9
03/15/2016,Y,REP,SUM,4,45-59,19
03/17/2020,Y,REP,SUM,4,45-59,11
03/17/2020,A,DEM,SUW,4,45-59,1
03/15/2016,B,DEM,SUW,4,45-59,1
03/15/2016,E,DEM,SUW,4,45-59,2
03/15/2016,Y,DEM,SUW,4,45-59,6
03/17/2020,Y,DEM,SUW,4,45-59,5
03/15/2016,A,REP,SUW,4,45-59,2
03/17/2020,A,REP,SUW,4,45-59,5
03/15/2016,B,REP,SUW,4,45-59,1
03/17/2020,B,REP,SUW,4,45-59,1
03/15/2016,E,REP,SUW,4,45-59,2
03/17/2020,E,REP,SUW,4,45-59,3
03/15/2016,Y,REP,SUW,4,45-59,11
03/15/2016,Y,DEM,TAY,4,45-59,1
03/17/2020,Y,DEM,TAY,4,45-59,2
03/17/2020,A,REP,TAY,4,45-59,1
03/15/2016,Y,REP,TAY,4,45-59,3
03/15/2016,A,REP,UNI,4,45-59,1
03/15/2016,Y,REP,UNI,4,45-59,8
03/17/2020,Y,REP,UNI,4,45-59,3
03/15/2016,A,DEM,VOL,4,45-59,113
03/17/2020,A,DEM,VOL,4,45-59,267
03/15/2016,B,DEM,VOL,4,45-59,9
03/17/2020,B,DEM,VOL,4,45-59,14
03/15/2016,E,DEM,VOL,4,45-59,83
03/17/2020,E,DEM,VOL,4,45-59,69
03/15/2016,P,DEM,VOL,4,45-59,2
03/17/2020,P,DEM,VOL,4,45-59,2
03/15/2016,Y,DEM,VOL,4,45-59,429
03/17/2020,Y,DEM,VOL,4,45-59,337
03/15/2016,A,REP,VOL,4,45-59,101
03/17/2020,A,REP,VOL,4,45-59,151
03/15/2016,B,REP,VOL,4,45-59,6
03/17/2020,B,REP,VOL,4,45-59,4
03/15/2016,E,REP,VOL,4,45-59,64
03/17/2020,E,REP,VOL,4,45-59,15
03/15/2016,P,REP,VOL,4,45-59,4
03/17/2020,P,REP,VOL,4,45-59,1
03/15/2016,Y,REP,VOL,4,45-59,306
03/17/2020,Y,REP,VOL,4,45-59,67
03/15/2016,A,DEM,WAK,4,45-59,2
03/17/2020,A,DEM,WAK,4,45-59,1
03/15/2016,E,DEM,WAK,4,45-59,2
03/17/2020,E,DEM,WAK,4,45-59,3
03/15/2016,Y,DEM,WAK,4,45-59,1
03/17/2020,Y,DEM,WAK,4,45-59,4
03/15/2016,A,REP,WAK,4,45-59,2
03/17/2020,A,REP,WAK,4,45-59,5
03/15/2016,E,REP,WAK,4,45-59,8
03/17/2020,E,REP,WAK,4,45-59,3
03/15/2016,Y,REP,WAK,4,45-59,8
03/17/2020,Y,REP,WAK,4,45-59,4
03/15/2016,A,DEM,WAL,4,45-59,2
03/17/2020,A,DEM,WAL,4,45-59,4
03/17/2020,E,DEM,WAL,4,45-59,3
03/15/2016,P,DEM,WAL,4,45-59,1
03/15/2016,Y,DEM,WAL,4,45-59,1
03/17/2020,Y,DEM,WAL,4,45-59,7
03/15/2016,A,REP,WAL,4,45-59,6
03/17/2020,A,REP,WAL,4,45-59,5
03/15/2016,E,REP,WAL,4,45-59,6
03/17/2020,E,REP,WAL,4,45-59,3
03/15/2016,Y,REP,WAL,4,45-59,13
03/17/2020,Y,REP,WAL,4,45-59,12
03/15/2016,A,DEM,WAS,4,45-59,1
03/15/2016,Y,DEM,WAS,4,45-59,1
03/17/2020,Y,DEM,WAS,4,45-59,3
03/15/2016,A,REP,WAS,4,45-59,1
03/17/2020,A,REP,WAS,4,45-59,1
03/15/2016,Y,REP,WAS,4,45-59,8
03/17/2020,Y,REP,WAS,4,45-59,1
03/15/2016,A,DEM,ALA,5,45-59,819
03/17/2020,A,DEM,ALA,5,45-59,1015
03/15/2016,B,DEM,ALA,5,45-59,15
03/17/2020,B,DEM,ALA,5,45-59,42
03/15/2016,E,DEM,ALA,5,45-59,1165
03/17/2020,E,DEM,ALA,5,45-59,1288
03/15/2016,P,DEM,ALA,5,45-59,1
03/17/2020,P,DEM,ALA,5,45-59,3
03/15/2016,Y,DEM,ALA,5,45-59,2676
03/17/2020,Y,DEM,ALA,5,45-59,1623
03/15/2016,A,REP,ALA,5,45-59,942
03/17/2020,A,REP,ALA,5,45-59,679
03/15/2016,B,REP,ALA,5,45-59,27
03/17/2020,B,REP,ALA,5,45-59,28
03/15/2016,E,REP,ALA,5,45-59,788
03/17/2020,E,REP,ALA,5,45-59,315
03/15/2016,P,REP,ALA,5,45-59,3
03/15/2016,Y,REP,ALA,5,45-59,3479
03/17/2020,Y,REP,ALA,5,45-59,923
03/15/2016,A,DEM,BAK,5,45-59,46
03/17/2020,A,DEM,BAK,5,45-59,19
03/15/2016,E,DEM,BAK,5,45-59,68
03/17/2020,E,DEM,BAK,5,45-59,24
03/15/2016,Y,DEM,BAK,5,45-59,123
03/17/2020,Y,DEM,BAK,5,45-59,54
03/15/2016,A,REP,BAK,5,45-59,157
03/17/2020,A,REP,BAK,5,45-59,144
03/15/2016,E,REP,BAK,5,45-59,472
03/17/2020,E,REP,BAK,5,45-59,272
03/15/2016,Y,REP,BAK,5,45-59,622
03/17/2020,Y,REP,BAK,5,45-59,361
03/15/2016,A,DEM,BAY,5,45-59,196
03/17/2020,A,DEM,BAY,5,45-59,203
03/15/2016,B,DEM,BAY,5,45-59,5
03/17/2020,B,DEM,BAY,5,45-59,5
03/15/2016,E,DEM,BAY,5,45-59,347
03/17/2020,E,DEM,BAY,5,45-59,383
03/15/2016,P,DEM,BAY,5,45-59,2
03/15/2016,Y,DEM,BAY,5,45-59,831
03/17/2020,Y,DEM,BAY,5,45-59,316
03/15/2016,A,REP,BAY,5,45-59,957
03/17/2020,A,REP,BAY,5,45-59,466
03/15/2016,B,REP,BAY,5,45-59,45
03/17/2020,B,REP,BAY,5,45-59,14
03/15/2016,E,REP,BAY,5,45-59,2269
03/17/2020,E,REP,BAY,5,45-59,1187
03/15/2016,P,REP,BAY,5,45-59,6
03/17/2020,P,REP,BAY,5,45-59,1
03/15/2016,Y,REP,BAY,5,45-59,4919
03/17/2020,Y,REP,BAY,5,45-59,1446
03/15/2016,A,DEM,BRA,5,45-59,39
03/17/2020,A,DEM,BRA,5,45-59,58
03/17/2020,B,DEM,BRA,5,45-59,1
03/15/2016,E,DEM,BRA,5,45-59,31
03/17/2020,E,DEM,BRA,5,45-59,22
03/15/2016,P,DEM,BRA,5,45-59,1
03/15/2016,Y,DEM,BRA,5,45-59,156
03/17/2020,Y,DEM,BRA,5,45-59,82
03/15/2016,A,REP,BRA,5,45-59,116
03/17/2020,A,REP,BRA,5,45-59,185
03/15/2016,B,REP,BRA,5,45-59,5
03/15/2016,E,REP,BRA,5,45-59,168
03/17/2020,E,REP,BRA,5,45-59,100
03/15/2016,Y,REP,BRA,5,45-59,684
03/17/2020,Y,REP,BRA,5,45-59,351
03/15/2016,A,DEM,BRE,5,45-59,2044
03/17/2020,A,DEM,BRE,5,45-59,2397
03/15/2016,B,DEM,BRE,5,45-59,24
03/17/2020,B,DEM,BRE,5,45-59,33
03/15/2016,E,DEM,BRE,5,45-59,1369
03/17/2020,E,DEM,BRE,5,45-59,1940
03/15/2016,P,DEM,BRE,5,45-59,76
03/17/2020,P,DEM,BRE,5,45-59,3
03/15/2016,Y,DEM,BRE,5,45-59,5090
03/17/2020,Y,DEM,BRE,5,45-59,2949
03/15/2016,A,REP,BRE,5,45-59,5821
03/17/2020,A,REP,BRE,5,45-59,4549
03/15/2016,B,REP,BRE,5,45-59,62
03/17/2020,B,REP,BRE,5,45-59,68
03/15/2016,E,REP,BRE,5,45-59,4153
03/17/2020,E,REP,BRE,5,45-59,2274
03/15/2016,P,REP,BRE,5,45-59,229
03/17/2020,P,REP,BRE,5,45-59,9
03/15/2016,Y,REP,BRE,5,45-59,15294
03/17/2020,Y,REP,BRE,5,45-59,4172
03/15/2016,A,DEM,BRO,5,45-59,4642
03/17/2020,A,DEM,BRO,5,45-59,5960
03/15/2016,B,DEM,BRO,5,45-59,91
03/17/2020,B,DEM,BRO,5,45-59,58
03/15/2016,E,DEM,BRO,5,45-59,6685
03/17/2020,E,DEM,BRO,5,45-59,6862
03/15/2016,P,DEM,BRO,5,45-59,57
03/17/2020,P,DEM,BRO,5,45-59,16
03/15/2016,Y,DEM,BRO,5,45-59,9637
03/17/2020,Y,DEM,BRO,5,45-59,6569
03/15/2016,A,REP,BRO,5,45-59,4819
03/17/2020,A,REP,BRO,5,45-59,4447
03/15/2016,B,REP,BRO,5,45-59,106
03/17/2020,B,REP,BRO,5,45-59,29
03/15/2016,E,REP,BRO,5,45-59,5856
03/17/2020,E,REP,BRO,5,45-59,939
03/15/2016,P,REP,BRO,5,45-59,86
03/17/2020,P,REP,BRO,5,45-59,7
03/15/2016,Y,REP,BRO,5,45-59,13234
03/17/2020,Y,REP,BRO,5,45-59,2452
03/15/2016,A,DEM,CAL,5,45-59,27
03/17/2020,A,DEM,CAL,5,45-59,13
03/15/2016,E,DEM,CAL,5,45-59,50
03/17/2020,E,DEM,CAL,5,45-59,14
03/17/2020,P,DEM,CAL,5,45-59,1
03/15/2016,Y,DEM,CAL,5,45-59,93
03/17/2020,Y,DEM,CAL,5,45-59,44
03/15/2016,A,REP,CAL,5,45-59,40
03/17/2020,A,REP,CAL,5,45-59,62
03/15/2016,B,REP,CAL,5,45-59,1
03/17/2020,B,REP,CAL,5,45-59,2
03/15/2016,E,REP,CAL,5,45-59,80
03/17/2020,E,REP,CAL,5,45-59,48
03/15/2016,Y,REP,CAL,5,45-59,173
03/17/2020,Y,REP,CAL,5,45-59,101
03/15/2016,A,DEM,CHA,5,45-59,462
03/17/2020,A,DEM,CHA,5,45-59,657
03/15/2016,B,DEM,CHA,5,45-59,7
03/17/2020,B,DEM,CHA,5,45-59,10
03/15/2016,E,DEM,CHA,5,45-59,434
03/17/2020,E,DEM,CHA,5,45-59,374
03/15/2016,P,DEM,CHA,5,45-59,2
03/17/2020,P,DEM,CHA,5,45-59,3
03/15/2016,Y,DEM,CHA,5,45-59,703
03/17/2020,Y,DEM,CHA,5,45-59,496
03/15/2016,A,REP,CHA,5,45-59,977
03/17/2020,A,REP,CHA,5,45-59,931
03/15/2016,B,REP,CHA,5,45-59,11
03/17/2020,B,REP,CHA,5,45-59,9
03/15/2016,E,REP,CHA,5,45-59,1372
03/17/2020,E,REP,CHA,5,45-59,300
03/15/2016,P,REP,CHA,5,45-59,3
03/17/2020,P,REP,CHA,5,45-59,2
03/15/2016,Y,REP,CHA,5,45-59,2477
03/17/2020,Y,REP,CHA,5,45-59,657
03/15/2016,A,DEM,CIT,5,45-59,368
03/17/2020,A,DEM,CIT,5,45-59,475
03/15/2016,B,DEM,CIT,5,45-59,8
03/17/2020,B,DEM,CIT,5,45-59,15
03/15/2016,E,DEM,CIT,5,45-59,273
03/17/2020,E,DEM,CIT,5,45-59,250
03/15/2016,P,DEM,CIT,5,45-59,1
03/15/2016,Y,DEM,CIT,5,45-59,781
03/17/2020,Y,DEM,CIT,5,45-59,476
03/15/2016,A,REP,CIT,5,45-59,1052
03/17/2020,A,REP,CIT,5,45-59,1169
03/15/2016,B,REP,CIT,5,45-59,24
03/17/2020,B,REP,CIT,5,45-59,29
03/15/2016,E,REP,CIT,5,45-59,855
03/17/2020,E,REP,CIT,5,45-59,363
03/15/2016,P,REP,CIT,5,45-59,6
03/17/2020,P,REP,CIT,5,45-59,3
03/15/2016,Y,REP,CIT,5,45-59,3041
03/17/2020,Y,REP,CIT,5,45-59,1192
03/15/2016,A,DEM,CLA,5,45-59,191
03/17/2020,A,DEM,CLA,5,45-59,393
03/17/2020,B,DEM,CLA,5,45-59,16
03/15/2016,E,DEM,CLA,5,45-59,276
03/17/2020,E,DEM,CLA,5,45-59,316
03/15/2016,Y,DEM,CLA,5,45-59,658
03/17/2020,Y,DEM,CLA,5,45-59,545
03/15/2016,A,REP,CLA,5,45-59,1178
03/17/2020,A,REP,CLA,5,45-59,1479
03/15/2016,B,REP,CLA,5,45-59,2
03/17/2020,B,REP,CLA,5,45-59,62
03/15/2016,E,REP,CLA,5,45-59,2579
03/17/2020,E,REP,CLA,5,45-59,617
03/15/2016,P,REP,CLA,5,45-59,2
03/15/2016,Y,REP,CLA,5,45-59,6455
03/17/2020,Y,REP,CLA,5,45-59,2032
03/15/2016,A,DEM,CLL,5,45-59,711
03/17/2020,A,DEM,CLL,5,45-59,1017
03/15/2016,B,DEM,CLL,5,45-59,14
03/17/2020,B,DEM,CLL,5,45-59,21
03/15/2016,E,DEM,CLL,5,45-59,726
03/17/2020,E,DEM,CLL,5,45-59,665
03/15/2016,P,DEM,CLL,5,45-59,7
03/17/2020,P,DEM,CLL,5,45-59,7
03/15/2016,Y,DEM,CLL,5,45-59,1169
03/17/2020,Y,DEM,CLL,5,45-59,927
03/15/2016,A,REP,CLL,5,45-59,2490
03/17/2020,A,REP,CLL,5,45-59,2572
03/15/2016,B,REP,CLL,5,45-59,46
03/17/2020,B,REP,CLL,5,45-59,43
03/15/2016,E,REP,CLL,5,45-59,2845
03/17/2020,E,REP,CLL,5,45-59,780
03/15/2016,P,REP,CLL,5,45-59,14
03/17/2020,P,REP,CLL,5,45-59,2
03/15/2016,Y,REP,CLL,5,45-59,5697
03/17/2020,Y,REP,CLL,5,45-59,1452
03/15/2016,A,DEM,CLM,5,45-59,81
03/17/2020,A,DEM,CLM,5,45-59,93
03/15/2016,B,DEM,CLM,5,45-59,1
03/17/2020,B,DEM,CLM,5,45-59,2
03/15/2016,E,DEM,CLM,5,45-59,123
03/17/2020,E,DEM,CLM,5,45-59,70
03/15/2016,P,DEM,CLM,5,45-59,2
03/15/2016,Y,DEM,CLM,5,45-59,320
03/17/2020,Y,DEM,CLM,5,45-59,131
03/15/2016,A,REP,CLM,5,45-59,280
03/17/2020,A,REP,CLM,5,45-59,308
03/15/2016,B,REP,CLM,5,45-59,3
03/17/2020,B,REP,CLM,5,45-59,4
03/15/2016,E,REP,CLM,5,45-59,554
03/17/2020,E,REP,CLM,5,45-59,280
03/15/2016,P,REP,CLM,5,45-59,10
03/15/2016,Y,REP,CLM,5,45-59,1221
03/17/2020,Y,REP,CLM,5,45-59,403
03/15/2016,A,DEM,DAD,5,45-59,2313
03/17/2020,A,DEM,DAD,5,45-59,3080
03/15/2016,B,DEM,DAD,5,45-59,48
03/17/2020,B,DEM,DAD,5,45-59,56
03/15/2016,E,DEM,DAD,5,45-59,2806
03/17/2020,E,DEM,DAD,5,45-59,3068
03/15/2016,P,DEM,DAD,5,45-59,45
03/17/2020,P,DEM,DAD,5,45-59,1
03/15/2016,Y,DEM,DAD,5,45-59,5131
03/17/2020,Y,DEM,DAD,5,45-59,3450
03/15/2016,A,REP,DAD,5,45-59,2252
03/17/2020,A,REP,DAD,5,45-59,1999
03/15/2016,B,REP,DAD,5,45-59,50
03/17/2020,B,REP,DAD,5,45-59,38
03/15/2016,E,REP,DAD,5,45-59,2845
03/17/2020,E,REP,DAD,5,45-59,487
03/15/2016,P,REP,DAD,5,45-59,44
03/15/2016,Y,REP,DAD,5,45-59,6373
03/17/2020,Y,REP,DAD,5,45-59,803
03/15/2016,A,DEM,DES,5,45-59,30
03/17/2020,A,DEM,DES,5,45-59,24
03/15/2016,B,DEM,DES,5,45-59,2
03/15/2016,E,DEM,DES,5,45-59,60
03/17/2020,E,DEM,DES,5,45-59,37
03/15/2016,Y,DEM,DES,5,45-59,154
03/17/2020,Y,DEM,DES,5,45-59,77
