,,Voting Method,,,,,,
,BROWN - VILLAGE OF SUAMICO - WARD 3,,408,12,6,518,393,
,BROWN - VILLAGE OF SUAMICO - WARD 4,,635,19,19,829,625,
,BROWN - VILLAGE OF SUAMICO - WARD 5,,661,21,8,822,638,
,BROWN - VILLAGE OF SUAMICO - WARD 6,,394,9,5,501,372,
,BROWN - VILLAGE OF SUAMICO - WARD 7,,466,9,8,567,450,
,BROWN - VILLAGE OF SUAMICO - WARD 8,2,775,21,29,1003,713,
,BROWN - VILLAGE OF WRIGHTSTOWN - WARD 1,,218,5,1,350,197,
,BROWN - VILLAGE OF WRIGHTSTOWN - WARD 2,,211,,1,287,196,
,BROWN - VILLAGE OF WRIGHTSTOWN - WARD 3,,239,2,1,348,257,
,BUFFALO - CITY OF ALMA - WARD 1,20,92,3,3,158,115,
,BUFFALO - CITY OF ALMA - WARD 2,23,94,3,2,155,124,
,BUFFALO - CITY OF BUFFALO - WARD 1,,219,2,4,401,275,
,BUFFALO - CITY OF FOUNTAIN CITY - WARD 1,,90,,3,191,140,
,BUFFALO - CITY OF FOUNTAIN CITY - WARD 2,,51,,1,108,70,
,BUFFALO - CITY OF MONDOVI - WARD 1,1,167,1,5,318,226,
,BUFFALO - CITY OF MONDOVI - WARD 2,,99,1,2,231,154,
,BUFFALO - CITY OF MONDOVI - WARD 3,3,243,,1,380,281,
,BUFFALO - TOWN OF ALMA - WARD 1,,60,,1,112,92,
,BUFFALO - TOWN OF BELVIDERE - WARD 1,,77,2,,190,135,
,BUFFALO - TOWN OF BUFFALO - WARD 1,1,133,5,2,279,203,
,BUFFALO - TOWN OF CANTON - WARD 1,,53,,,112,86,
,BUFFALO - TOWN OF CROSS - WARD 1,,59,2,2,138,97,
,BUFFALO - TOWN OF DOVER - WARD 1,,58,1,1,138,90,
,BUFFALO - TOWN OF GILMANTON - WARD 1,,31,1,,122,87,
,BUFFALO - TOWN OF GLENCOE - WARD 1,,71,2,,188,144,
,BUFFALO - TOWN OF LINCOLN - WARD 1,,81,2,,104,68,
,BUFFALO - TOWN OF MAXVILLE - WARD 1,,50,,,125,82,
,BUFFALO - TOWN OF MILTON - WARD 1,,112,2,3,209,137,
,BUFFALO - TOWN OF MODENA - WARD 1,,35,,,139,97,
,BUFFALO - TOWN OF MONDOVI - WARD 1,,82,2,,159,119,
,BUFFALO - TOWN OF MONTANA - WARD 1,,24,3,,110,78,
,BUFFALO - TOWN OF NAPLES - WARD 1,1,126,2,,260,188,
,BUFFALO - TOWN OF NELSON - WARD 1,,103,3,2,191,145,
,BUFFALO - TOWN OF WAUMANDEE - WARD 1,,119,,,206,143,
,BUFFALO - VILLAGE OF COCHRANE - WARD 1,,41,2,,128,91,
,BUFFALO - VILLAGE OF NELSON - WARD 1,,38,,1,100,64,
,BURNETT - TOWN OF ANDERSON - WARD 1,,52,4,3,146,103,
,BURNETT - TOWN OF BLAINE - WARD 1,,37,,2,63,36,
,BURNETT - TOWN OF DANIELS - WARD 1,1,112,5,2,228,160,
,BURNETT - TOWN OF DEWEY - WARD 1,,66,1,1,206,135,
,BURNETT - TOWN OF GRANTSBURG - WARD 1,,54,3,1,138,89,
,BURNETT - TOWN OF GRANTSBURG - WARD 2,,44,2,2,95,74,
,BURNETT - TOWN OF GRANTSBURG - WARD 3,,34,2,2,100,68,
,BURNETT - TOWN OF JACKSON - WARD 1,,232,22,4,387,243,
,BURNETT - TOWN OF LA FOLLETTE - WARD 1,,78,6,,134,96,
,BURNETT - TOWN OF LA FOLLETTE - WARD 2,,10,1,,41,20,
,BURNETT - TOWN OF LINCOLN - WARD 1,,50,2,,107,80,
,BURNETT - TOWN OF MEENON - WARD 1,,48,3,2,121,64,
,BURNETT - TOWN OF MEENON - WARD 2,,62,6,1,120,84,
,BURNETT - TOWN OF MEENON - WARD 3,,29,2,1,79,43,
,BURNETT - TOWN OF OAKLAND - WARD 1,1,83,6,3,167,111,
,BURNETT - TOWN OF OAKLAND - WARD 2,,96,7,,175,109,
,BURNETT - TOWN OF ROOSEVELT - WARD 1,,22,2,2,81,47,
,BURNETT - TOWN OF RUSK - WARD 1,,91,5,,162,119,
,BURNETT - TOWN OF SAND LAKE - WARD 1,,77,4,3,177,119,
,BURNETT - TOWN OF SCOTT - WARD 1,,106,12,2,164,121,
,BURNETT - TOWN OF SCOTT - WARD 2,,77,13,2,103,63,
,BURNETT - TOWN OF SIREN - WARD 1,,112,6,1,246,165,
,BURNETT - TOWN OF SIREN - WARD 2,,45,2,1,81,48,
,BURNETT - TOWN OF SWISS - WARD 1,,81,6,4,177,114,
,BURNETT - TOWN OF SWISS - WARD 2,,26,1,,51,35,
,BURNETT - TOWN OF TRADE LAKE - WARD 1,,115,4,,283,192,
,BURNETT - TOWN OF TRADE LAKE - WARD 2,,7,1,,16,12,
,BURNETT - TOWN OF UNION - WARD 1,2,53,1,2,128,83,
,BURNETT - TOWN OF WEBB LAKE - WARD 1,,134,21,2,207,135,
,BURNETT - TOWN OF WEST MARSHLAND - WARD 1,,37,,1,93,63,
,BURNETT - TOWN OF WEST MARSHLAND - WARD 2,,4,,1,18,9,
,BURNETT - TOWN OF WOOD RIVER - WARD 1,,137,6,4,261,192,
,BURNETT - TOWN OF WOOD RIVER - WARD 2,,8,1,1,29,24,
,BURNETT - TOWN OF WOOD RIVER - WARD 3,,24,2,1,38,26,
,BURNETT - VILLAGE OF GRANTSBURG - WARD 1,,113,3,3,226,184,
,BURNETT - VILLAGE OF GRANTSBURG - WARD 2,,28,,1,77,53,
,BURNETT - VILLAGE OF GRANTSBURG - WARD 3,,29,4,1,88,61,
,BURNETT - VILLAGE OF SIREN - WARD 1,,85,5,3,203,133,
,BURNETT - VILLAGE OF SIREN - WARD 2,,26,,,38,33,
,BURNETT - VILLAGE OF WEBSTER - WARD 1,,37,1,,103,63,
,BURNETT - VILLAGE OF WEBSTER - WARD 2,,27,3,1,77,47,
,CALUMET - CITY OF APPLETON - WARD 12,1,203,25,10,274,207,
,CALUMET - CITY OF APPLETON - WARD 13,,405,6,8,641,465,
,CALUMET - CITY OF APPLETON - WARD 14,,416,19,9,582,431,
,CALUMET - CITY OF APPLETON - WARD 26,,467,10,5,780,604,
,CALUMET - CITY OF APPLETON - WARD 44,,429,27,4,751,563,
,CALUMET - CITY OF APPLETON - WARD 45,,730,36,9,1021,821,
,CALUMET - CITY OF APPLETON - WARD 46,,54,3,,77,54,
,CALUMET - CITY OF BRILLION - WARD 1,,124,1,,250,178,
,CALUMET - CITY OF BRILLION - WARD 2,,175,3,2,288,221,
,CALUMET - CITY OF BRILLION - WARD 3,,147,1,2,246,182,
,CALUMET - CITY OF BRILLION - WARD 4,,139,4,3,247,190,
,CALUMET - CITY OF CHILTON - WARD 1,,155,4,,262,215,
,CALUMET - CITY OF CHILTON - WARD 2,,215,5,2,356,283,
,CALUMET - CITY OF CHILTON - WARD 3,,173,2,,291,232,
,CALUMET - CITY OF CHILTON - WARD 4,,161,1,,273,192,
,CALUMET - CITY OF CHILTON - WARD 5,,105,3,,212,145,
,CALUMET - CITY OF KIEL - WARD 10,,,,,1,1,
,CALUMET - CITY OF KIEL - WARD 7,,68,,,99,79,
,CALUMET - CITY OF MENASHA - WARD 16,1,361,17,4,546,397,
,CALUMET - CITY OF MENASHA - WARD 17,1,539,19,7,717,511,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 1,,132,1,,179,140,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 2,,109,3,,151,112,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 3,,213,2,1,329,247,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 4,2,254,5,,334,245,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 5,,181,1,2,257,194,
,CALUMET - TOWN OF BRILLION - WARD 1,,179,,1,392,279,
,CALUMET - TOWN OF BRILLION - WARD 2,,87,,1,216,167,
,CALUMET - TOWN OF BROTHERTOWN - WARD 1,,145,2,4,280,203,
,CALUMET - TOWN OF BROTHERTOWN - WARD 2,,142,3,3,300,226,
,CALUMET - TOWN OF CHARLESTOWN - WARD 1,,158,3,1,364,289,
,CALUMET - TOWN OF CHILTON - WARD 1,,107,1,1,179,141,
,CALUMET - TOWN OF CHILTON - WARD 2,,136,1,1,291,231,
,CALUMET - TOWN OF CHILTON - WARD 3,,14,,,42,32,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 1,,91,1,2,177,135,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 2,,62,1,,134,106,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 3,2,147,2,,265,200,
,CALUMET - TOWN OF RANTOUL - WARD 1,,126,1,2,267,200,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 1,,201,9,1,329,265,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 2,,91,1,,218,156,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 3,,68,1,2,123,102,
,CALUMET - TOWN OF WOODVILLE - WARD 1,1,155,2,,378,285,
,CALUMET - VILLAGE OF HARRISON - WARD 10,,270,5,1,316,263,
,CALUMET - VILLAGE OF HARRISON - WARD 11,,165,10,,190,141,
,CALUMET - VILLAGE OF HARRISON - WARD 12,,392,17,5,522,365,
,CALUMET - VILLAGE OF HARRISON - WARD 13,,428,8,3,507,431,
,CALUMET - VILLAGE OF HARRISON - WARD 14,,157,,4,198,173,
,CALUMET - VILLAGE OF HARRISON - WARD 15,,87,,,112,93,
,CALUMET - VILLAGE OF HARRISON - WARD 16,,197,3,1,245,209,
,CALUMET - VILLAGE OF HARRISON - WARD 17,,57,1,1,72,57,
,CALUMET - VILLAGE OF HARRISON - WARD 18,,306,7,1,405,316,
,CALUMET - VILLAGE OF HARRISON - WARD 3,,321,12,4,400,319,
,CALUMET - VILLAGE OF HARRISON - WARD 4,,312,16,2,387,310,
,CALUMET - VILLAGE OF HARRISON - WARD 5,,254,7,3,321,257,
,CALUMET - VILLAGE OF HARRISON - WARD 6,,125,4,2,165,131,
,CALUMET - VILLAGE OF HARRISON - WARD 7,,154,4,2,200,157,
,CALUMET - VILLAGE OF HARRISON - WARD 8,,147,5,1,203,149,
,CALUMET - VILLAGE OF HARRISON - WARD 9,,150,4,7,186,152,
,CALUMET - VILLAGE OF HILBERT - WARD 1,,145,4,,291,211,
,CALUMET - VILLAGE OF HILBERT - WARD 2,,59,,2,121,86,
,CALUMET - VILLAGE OF POTTER - WARD 1,,30,,,105,68,
,CALUMET - VILLAGE OF SHERWOOD - WARD 1,,109,3,3,164,128,
,CALUMET - VILLAGE OF SHERWOOD - WARD 2,10,286,4,3,428,310,
,CALUMET - VILLAGE OF SHERWOOD - WARD 3,7,315,17,5,445,365,
,CALUMET - VILLAGE OF SHERWOOD - WARD 4,8,309,9,7,425,360,
,CALUMET - VILLAGE OF STOCKBRIDGE - WARD 1,,168,3,1,286,217,
,CHIPPEWA - CITY OF BLOOMER - WARD 1,6,232,3,6,390,346,
,CHIPPEWA - CITY OF BLOOMER - WARD 2,6,171,4,3,280,239,
,CHIPPEWA - CITY OF BLOOMER - WARD 3,7,193,4,4,334,281,
,CHIPPEWA - CITY OF BLOOMER - WARD 4,3,161,3,1,324,264,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 1,,350,9,5,631,432,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 2,1,515,22,17,767,561,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3,,551,10,16,835,614,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3A,,1,,,1,1,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 4,1,351,13,6,598,389,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 5,3,372,20,7,614,388,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 6,3,313,12,3,568,424,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 7,1,605,28,7,786,613,
,CHIPPEWA - CITY OF CORNELL - WARD 1,1,76,1,1,131,110,
,CHIPPEWA - CITY OF CORNELL - WARD 2,1,64,4,,116,90,
,CHIPPEWA - CITY OF CORNELL - WARD 3,1,40,,5,100,85,
,CHIPPEWA - CITY OF CORNELL - WARD 4,,43,,,115,96,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 16,,349,1,3,648,457,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 41,,56,4,1,73,53,
,CHIPPEWA - CITY OF STANLEY - WARD 1,2,134,1,3,241,189,
,CHIPPEWA - CITY OF STANLEY - WARD 2,,61,2,2,121,97,
,CHIPPEWA - CITY OF STANLEY - WARD 3,1,69,,,140,116,
,CHIPPEWA - CITY OF STANLEY - WARD 4,,27,,,86,59,
,CHIPPEWA - CITY OF STANLEY - WARD 7,,3,,,5,5,
,CHIPPEWA - TOWN OF ANSON - WARD 1,,121,3,,315,256,
,CHIPPEWA - TOWN OF ANSON - WARD 2,4,246,4,2,391,319,
,CHIPPEWA - TOWN OF ANSON - WARD 3,,172,1,3,276,225,
,CHIPPEWA - TOWN OF ANSON - WARD 4,,,,,2,2,
,CHIPPEWA - TOWN OF ARTHUR - WARD 1,2,98,1,2,269,229,
,CHIPPEWA - TOWN OF AUBURN - WARD 1,7,126,,2,274,226,
,CHIPPEWA - TOWN OF BIRCH CREEK - WARD 1,6,151,5,,282,227,
,CHIPPEWA - TOWN OF BLOOMER - WARD 1,3,43,2,2,105,88,
,CHIPPEWA - TOWN OF BLOOMER - WARD 2,10,111,3,,307,261,
,CHIPPEWA - TOWN OF CLEVELAND - WARD 1,1,126,1,2,309,248,
,CHIPPEWA - TOWN OF COLBURN - WARD 1,1,125,3,,306,246,
,CHIPPEWA - TOWN OF COOKS VALLEY - WARD 1,3,90,2,1,285,251,
,CHIPPEWA - TOWN OF DELMAR - WARD 1,1,124,6,,380,306,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 1,1,198,3,2,281,234,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 2,6,191,7,4,280,232,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 3,2,220,1,3,348,304,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 4,3,202,6,3,336,271,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 5,2,108,5,1,131,116,
,CHIPPEWA - TOWN OF EDSON - WARD 1,4,32,,,111,92,
,CHIPPEWA - TOWN OF EDSON - WARD 2,2,64,4,,196,167,
,CHIPPEWA - TOWN OF ESTELLA - WARD 1,,64,,,164,139,
,CHIPPEWA - TOWN OF GOETZ - WARD 1,3,95,,,216,175,
,CHIPPEWA - TOWN OF GOETZ - WARD 2,,42,,,87,66,
,CHIPPEWA - TOWN OF GOETZ - WARD 3,,3,,,6,6,
,CHIPPEWA - TOWN OF HALLIE - WARD 1,1,40,,,85,76,
,CHIPPEWA - TOWN OF HOWARD - WARD 1,1,111,,2,308,228,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 1,2,367,17,5,509,366,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 2,2,69,2,1,95,78,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 3,1,389,6,1,478,363,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 4,,207,6,3,301,225,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 5,,350,2,3,462,359,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 6,,182,6,,247,196,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 7,1,107,6,,130,104,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 8,,9,,,15,12,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 9,2,119,1,6,186,128,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 1,4,161,16,4,331,275,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 2,2,79,3,,185,154,
,CHIPPEWA - TOWN OF RUBY - WARD 1,2,56,,,208,162,
,CHIPPEWA - TOWN OF SAMPSON - WARD 1,,228,7,3,396,343,
,CHIPPEWA - TOWN OF SIGEL - WARD 1,,51,2,,115,97,
,CHIPPEWA - TOWN OF SIGEL - WARD 2,1,123,3,1,257,208,
,CHIPPEWA - TOWN OF TILDEN - WARD 1,4,154,1,2,341,284,
,CHIPPEWA - TOWN OF TILDEN - WARD 2,5,109,1,,223,191,
,CHIPPEWA - TOWN OF TILDEN - WARD 3,1,67,2,,116,100,
,CHIPPEWA - TOWN OF WHEATON - WARD 1,5,226,1,4,402,331,
,CHIPPEWA - TOWN OF WHEATON - WARD 2,3,213,2,1,406,336,
,CHIPPEWA - TOWN OF WHEATON - WARD 3,2,194,2,2,349,289,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 1,3,75,2,,173,136,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 2,4,141,1,1,295,252,
,CHIPPEWA - VILLAGE OF BOYD - WARD 1,2,81,,1,192,163,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 1,7,145,3,3,271,221,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 2,3,89,,1,173,133,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 1,1,223,7,3,318,227,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 2,1,156,1,1,251,179,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 3,1,149,2,2,217,155,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 4,1,158,3,5,274,176,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 5,3,299,9,5,425,306,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 6,,118,2,,167,127,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 7,,267,5,5,352,273,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 8,2,189,1,1,300,227,
,CHIPPEWA - VILLAGE OF NEW AUBURN - WARD 1,2,68,6,2,173,128,
,CLARK - CITY OF ABBOTSFORD - WARD 2,,5,,,5,5,
,CLARK - CITY OF ABBOTSFORD - WARD 3,,5,2,,9,5,
,CLARK - CITY OF ABBOTSFORD - WARD 4,,14,1,,22,14,
,CLARK - CITY OF ABBOTSFORD - WARD 5,,35,,,80,63,
,CLARK - CITY OF COLBY - WARD 2,,48,1,,115,85,
,CLARK - CITY OF COLBY - WARD 3,,63,2,,128,98,
,CLARK - CITY OF COLBY - WARD 4,,43,,,101,75,
,CLARK - CITY OF GREENWOOD - WARD 1,,56,1,,221,165,
,CLARK - CITY OF GREENWOOD - WARD 2,,70,,,200,126,
,CLARK - CITY OF LOYAL - WARD 1,,51,2,2,183,135,
,CLARK - CITY OF LOYAL - WARD 2,,63,1,2,219,156,
,CLARK - CITY OF NEILLSVILLE - WARD 1,,77,3,2,144,106,
,CLARK - CITY OF NEILLSVILLE - WARD 2,,114,6,6,198,155,
,CLARK - CITY OF NEILLSVILLE - WARD 3,1,127,2,,245,186,
,CLARK - CITY OF NEILLSVILLE - WARD 4,,61,,2,112,90,
,CLARK - CITY OF NEILLSVILLE - WARD 5,,62,2,,95,76,
,CLARK - CITY OF OWEN - WARD 1,,68,2,,142,107,
,CLARK - CITY OF OWEN - WARD 2,,33,1,,74,47,
,CLARK - CITY OF OWEN - WARD 3,,53,,,120,79,
,CLARK - CITY OF STANLEY - WARD 5,,,,,1,1,
,CLARK - CITY OF THORP - WARD 1,,45,3,1,133,93,
,CLARK - CITY OF THORP - WARD 2,,40,2,,142,95,
,CLARK - CITY OF THORP - WARD 3,,40,2,1,126,81,
,CLARK - CITY OF THORP - WARD 4,,44,2,4,134,105,
,CLARK - TOWN OF BEAVER - WARD 1,1,73,,,184,146,
,CLARK - TOWN OF BUTLER - WARD 1,,27,,,40,31,
,CLARK - TOWN OF COLBY - WARD 1,,5,,,10,7,
,CLARK - TOWN OF COLBY - WARD 2,,48,,,132,106,
,CLARK - TOWN OF COLBY - WARD 3,,17,1,1,41,36,
,CLARK - TOWN OF DEWHURST - WARD 1,,76,5,1,148,113,
,CLARK - TOWN OF EATON - WARD 1,,71,1,,183,146,
,CLARK - TOWN OF EATON - WARD 2,,20,,,42,25,
,CLARK - TOWN OF FOSTER - WARD 1,,40,,,66,50,
,CLARK - TOWN OF FREMONT - WARD 1,,73,3,2,232,166,
,CLARK - TOWN OF FREMONT - WARD 2,,40,1,,109,81,
,CLARK - TOWN OF GRANT - WARD 1,,120,5,1,257,198,
,CLARK - TOWN OF GRANT - WARD 2,,19,,,40,31,
,CLARK - TOWN OF GREEN GROVE - WARD 1,1,50,,,126,107,
,CLARK - TOWN OF GREEN GROVE - WARD 2,,8,,,18,16,
,CLARK - TOWN OF HENDREN - WARD 1,,78,2,4,174,127,
,CLARK - TOWN OF HEWETT - WARD 1,,45,,2,99,80,
,CLARK - TOWN OF HEWETT - WARD 2,,17,1,1,35,26,
,CLARK - TOWN OF HIXON - WARD 1,1,48,2,,125,110,
,CLARK - TOWN OF HIXON - WARD 2,,11,2,,19,15,
,CLARK - TOWN OF HOARD - WARD 1,,36,1,,80,56,
,CLARK - TOWN OF HOARD - WARD 2,,51,,,101,88,
,CLARK - TOWN OF LEVIS - WARD 1,,39,1,,101,82,
,CLARK - TOWN OF LEVIS - WARD 2,,30,,1,82,55,
,CLARK - TOWN OF LONGWOOD - WARD 1,,35,,,69,56,
,CLARK - TOWN OF LONGWOOD - WARD 2,,27,1,,89,67,
,CLARK - TOWN OF LOYAL - WARD 1,,3,,,23,20,
,CLARK - TOWN OF LOYAL - WARD 2,,25,,,155,122,
,CLARK - TOWN OF LYNN - WARD 1,,37,,,88,63,
,CLARK - TOWN OF LYNN - WARD 2,,43,2,,97,73,
,CLARK - TOWN OF MAYVILLE - WARD 1,,32,,,79,65,
,CLARK - TOWN OF MAYVILLE - WARD 2,,50,1,,146,109,
,CLARK - TOWN OF MEAD - WARD 1,,46,1,1,108,74,
,CLARK - TOWN OF MENTOR - WARD 1,,97,2,6,162,128,
,CLARK - TOWN OF PINE VALLEY - WARD 1,,79,1,3,218,166,
,CLARK - TOWN OF PINE VALLEY - WARD 2,,113,3,4,255,188,
,CLARK - TOWN OF RESEBURG - WARD 1,,9,2,,120,85,
,CLARK - TOWN OF RESEBURG - WARD 2,,3,,,11,10,
,CLARK - TOWN OF SEIF - WARD 1,,16,,,81,54,
,CLARK - TOWN OF SHERMAN - WARD 1,,8,1,,22,18,
,CLARK - TOWN OF SHERMAN - WARD 2,,42,2,2,203,140,
,CLARK - TOWN OF SHERWOOD - WARD 1,,42,1,1,102,89,
,CLARK - TOWN OF THORP - WARD 1,,48,1,,212,170,
,CLARK - TOWN OF UNITY - WARD 1,,59,,,218,172,
,CLARK - TOWN OF WARNER - WARD 1,,50,1,,169,139,
,CLARK - TOWN OF WARNER - WARD 2,,3,,,21,17,
,CLARK - TOWN OF WASHBURN - WARD 1,,55,1,1,103,83,
,CLARK - TOWN OF WESTON - WARD 1,,28,,,99,83,
,CLARK - TOWN OF WESTON - WARD 2,,34,,,123,97,
,CLARK - TOWN OF WITHEE - WARD 1,,35,2,1,199,150,
,CLARK - TOWN OF WORDEN - WARD 1,,30,,,161,128,
,CLARK - TOWN OF YORK - WARD 1,,28,1,,157,124,
,CLARK - TOWN OF YORK - WARD 2,,18,,,70,51,
,CLARK - VILLAGE OF CURTISS - WARD 1,,9,,,35,27,
,CLARK - VILLAGE OF DORCHESTER - WARD 1,,58,4,1,209,144,
,CLARK - VILLAGE OF GRANTON - WARD 1,,36,1,2,138,102,
,CLARK - VILLAGE OF UNITY - WARD 2,,6,,,36,25,
,CLARK - VILLAGE OF WITHEE - WARD 1,,46,1,,179,127,
,COLUMBIA - CITY OF COLUMBUS - WARD 1,2,243,4,1,343,259,
,COLUMBIA - CITY OF COLUMBUS - WARD 2,,236,5,3,328,241,
,COLUMBIA - CITY OF COLUMBUS - WARD 3,,115,,2,159,109,
,COLUMBIA - CITY OF COLUMBUS - WARD 4,,328,6,,421,342,
,COLUMBIA - CITY OF COLUMBUS - WARD 5,,236,5,3,358,251,
,COLUMBIA - CITY OF COLUMBUS - WARD 6,,78,2,2,113,76,
,COLUMBIA - CITY OF COLUMBUS - WARD 7,,103,4,2,142,92,
,COLUMBIA - CITY OF COLUMBUS - WARD 8,,150,6,5,207,134,
,COLUMBIA - CITY OF LODI - WARD 1,1,171,,1,201,144,
,COLUMBIA - CITY OF LODI - WARD 2,1,163,2,4,222,157,
,COLUMBIA - CITY OF LODI - WARD 3,1,162,1,2,223,162,
,COLUMBIA - CITY OF LODI - WARD 4,,208,5,5,252,183,
,COLUMBIA - CITY OF LODI - WARD 5,1,174,1,2,227,154,
,COLUMBIA - CITY OF LODI - WARD 6,1,231,4,3,281,211,
,COLUMBIA - CITY OF PORTAGE - WARD 1,1,122,3,3,222,132,
,COLUMBIA - CITY OF PORTAGE - WARD 10,2,381,8,8,466,385,
,COLUMBIA - CITY OF PORTAGE - WARD 2,,194,10,7,310,216,
,COLUMBIA - CITY OF PORTAGE - WARD 3,1,210,4,5,308,225,
,COLUMBIA - CITY OF PORTAGE - WARD 4,1,208,9,5,318,234,
,COLUMBIA - CITY OF PORTAGE - WARD 5,1,248,8,5,365,281,
,COLUMBIA - CITY OF PORTAGE - WARD 6,,136,4,2,212,157,
,COLUMBIA - CITY OF PORTAGE - WARD 7,2,200,5,7,278,213,
,COLUMBIA - CITY OF PORTAGE - WARD 8,1,197,1,2,277,208,
,COLUMBIA - CITY OF PORTAGE - WARD 9,1,318,10,4,431,328,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 1,,136,3,1,218,147,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 2,1,147,2,2,254,176,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 3,,118,1,4,171,130,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 6,,110,3,2,179,129,
,COLUMBIA - TOWN OF ARLINGTON - WARD 1,1,188,2,2,359,273,
,COLUMBIA - TOWN OF CALEDONIA - WARD 1,,95,1,1,174,121,
,COLUMBIA - TOWN OF CALEDONIA - WARD 2,,315,5,10,521,396,
,COLUMBIA - TOWN OF COLUMBUS - WARD 1,,133,6,2,290,211,
,COLUMBIA - TOWN OF COURTLAND - WARD 1,,73,,,185,146,
,COLUMBIA - TOWN OF DEKORRA - WARD 1,1,251,7,1,426,318,
,COLUMBIA - TOWN OF DEKORRA - WARD 2,5,318,13,3,447,364,
,COLUMBIA - TOWN OF DEKORRA - WARD 3,,199,3,2,284,221,
,COLUMBIA - TOWN OF FORT WINNEBAGO - WARD 1,,183,7,2,404,322,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 1,20,82,4,1,147,123,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 2,39,101,1,,216,176,
,COLUMBIA - TOWN OF HAMPDEN - WARD 1,2,129,1,2,284,210,
,COLUMBIA - TOWN OF LEEDS - WARD 1,1,70,2,2,169,125,
,COLUMBIA - TOWN OF LEEDS - WARD 2,,113,4,3,215,167,
,COLUMBIA - TOWN OF LEWISTON - WARD 1,,188,1,3,361,278,
,COLUMBIA - TOWN OF LEWISTON - WARD 2,,78,1,,162,128,
,COLUMBIA - TOWN OF LODI - WARD 1,5,283,17,10,431,314,
,COLUMBIA - TOWN OF LODI - WARD 2,2,159,3,3,270,187,
,COLUMBIA - TOWN OF LODI - WARD 3,1,316,18,9,416,361,
,COLUMBIA - TOWN OF LODI - WARD 4,,136,,,191,132,
,COLUMBIA - TOWN OF LODI - WARD 5,,186,5,5,308,228,
,COLUMBIA - TOWN OF LOWVILLE - WARD 1,1,29,,,50,41,
,COLUMBIA - TOWN OF LOWVILLE - WARD 2,5,223,2,3,466,368,
,COLUMBIA - TOWN OF MARCELLON - WARD 1,,108,1,,210,174,
