,,Voter Status,,
,,Active,Dropped,
,,Count,Count,
,CALUMET - CITY OF APPLETON - WARD 26,310,29,
,CALUMET - CITY OF APPLETON - WARD 44,295,15,
,CALUMET - CITY OF APPLETON - WARD 45,321,22,
,CALUMET - CITY OF APPLETON - WARD 46,28,1,
,CALUMET - CITY OF BRILLION - WARD 1,115,10,
,CALUMET - CITY OF BRILLION - WARD 2,106,10,
,CALUMET - CITY OF BRILLION - WARD 3,109,5,
,CALUMET - CITY OF BRILLION - WARD 4,89,4,
,CALUMET - CITY OF CHILTON - WARD 1,120,12,
,CALUMET - CITY OF CHILTON - WARD 2,152,17,
,CALUMET - CITY OF CHILTON - WARD 3,122,10,
,CALUMET - CITY OF CHILTON - WARD 4,102,14,
,CALUMET - CITY OF CHILTON - WARD 5,74,5,
,CALUMET - CITY OF KIEL - WARD 10,1,,
,CALUMET - CITY OF KIEL - WARD 7,56,2,
,CALUMET - CITY OF MENASHA - WARD 16,135,13,
,CALUMET - CITY OF MENASHA - WARD 17,209,15,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 1,83,8,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 2,65,8,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 3,146,21,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 4,140,13,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 5,108,12,
,CALUMET - TOWN OF BRILLION - WARD 1,137,20,
,CALUMET - TOWN OF BRILLION - WARD 2,92,6,
,CALUMET - TOWN OF BROTHERTOWN - WARD 1,139,6,
,CALUMET - TOWN OF BROTHERTOWN - WARD 2,123,6,
,CALUMET - TOWN OF CHARLESTOWN - WARD 1,163,8,
,CALUMET - TOWN OF CHILTON - WARD 1,84,3,
,CALUMET - TOWN OF CHILTON - WARD 2,125,8,
,CALUMET - TOWN OF CHILTON - WARD 3,20,1,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 1,83,6,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 2,62,5,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 3,114,8,
,CALUMET - TOWN OF RANTOUL - WARD 1,109,8,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 1,146,7,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 2,100,5,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 3,65,4,
,CALUMET - TOWN OF WOODVILLE - WARD 1,164,9,
,CALUMET - VILLAGE OF HARRISON - WARD 10,51,5,
,CALUMET - VILLAGE OF HARRISON - WARD 11,12,,
,CALUMET - VILLAGE OF HARRISON - WARD 12,106,13,
,CALUMET - VILLAGE OF HARRISON - WARD 13,156,16,
,CALUMET - VILLAGE OF HARRISON - WARD 14,59,8,
,CALUMET - VILLAGE OF HARRISON - WARD 15,32,,
,CALUMET - VILLAGE OF HARRISON - WARD 16,97,6,
,CALUMET - VILLAGE OF HARRISON - WARD 17,32,2,
,CALUMET - VILLAGE OF HARRISON - WARD 18,76,8,
,CALUMET - VILLAGE OF HARRISON - WARD 3,102,8,
,CALUMET - VILLAGE OF HARRISON - WARD 4,77,3,
,CALUMET - VILLAGE OF HARRISON - WARD 5,75,13,
,CALUMET - VILLAGE OF HARRISON - WARD 6,34,3,
,CALUMET - VILLAGE OF HARRISON - WARD 7,37,5,
,CALUMET - VILLAGE OF HARRISON - WARD 8,38,1,
,CALUMET - VILLAGE OF HARRISON - WARD 9,24,2,
,CALUMET - VILLAGE OF HILBERT - WARD 1,121,8,
,CALUMET - VILLAGE OF HILBERT - WARD 2,48,5,
,CALUMET - VILLAGE OF POTTER - WARD 1,31,3,
,CALUMET - VILLAGE OF SHERWOOD - WARD 1,59,5,
,CALUMET - VILLAGE OF SHERWOOD - WARD 2,131,22,
,CALUMET - VILLAGE OF SHERWOOD - WARD 3,150,9,
,CALUMET - VILLAGE OF SHERWOOD - WARD 4,153,9,
,CALUMET - VILLAGE OF STOCKBRIDGE - WARD 1,132,9,
,CHIPPEWA - CITY OF BLOOMER - WARD 1,186,17,
,CHIPPEWA - CITY OF BLOOMER - WARD 2,115,8,
,CHIPPEWA - CITY OF BLOOMER - WARD 3,137,15,
,CHIPPEWA - CITY OF BLOOMER - WARD 4,118,6,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 1,230,21,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 2,276,25,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3,285,21,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 4,185,16,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 5,181,24,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 6,200,18,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 7,314,39,
,CHIPPEWA - CITY OF CORNELL - WARD 1,58,6,
,CHIPPEWA - CITY OF CORNELL - WARD 2,51,2,
,CHIPPEWA - CITY OF CORNELL - WARD 3,42,3,
,CHIPPEWA - CITY OF CORNELL - WARD 4,52,3,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 16,245,15,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 41,30,,
,CHIPPEWA - CITY OF STANLEY - WARD 1,106,5,
,CHIPPEWA - CITY OF STANLEY - WARD 2,55,8,
,CHIPPEWA - CITY OF STANLEY - WARD 3,57,8,
,CHIPPEWA - CITY OF STANLEY - WARD 4,28,3,
,CHIPPEWA - CITY OF STANLEY - WARD 7,4,,
,CHIPPEWA - TOWN OF ANSON - WARD 1,146,9,
,CHIPPEWA - TOWN OF ANSON - WARD 2,169,8,
,CHIPPEWA - TOWN OF ANSON - WARD 3,135,7,
,CHIPPEWA - TOWN OF ANSON - WARD 4,2,,
,CHIPPEWA - TOWN OF ARTHUR - WARD 1,113,5,
,CHIPPEWA - TOWN OF AUBURN - WARD 1,93,8,
,CHIPPEWA - TOWN OF BIRCH CREEK - WARD 1,126,9,
,CHIPPEWA - TOWN OF BLOOMER - WARD 1,34,2,
,CHIPPEWA - TOWN OF BLOOMER - WARD 2,126,7,
,CHIPPEWA - TOWN OF CLEVELAND - WARD 1,141,14,
,CHIPPEWA - TOWN OF COLBURN - WARD 1,163,5,
,CHIPPEWA - TOWN OF COOKS VALLEY - WARD 1,94,3,
,CHIPPEWA - TOWN OF DELMAR - WARD 1,183,10,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 1,142,11,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 2,109,5,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 3,167,12,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 4,142,9,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 5,51,8,
,CHIPPEWA - TOWN OF EDSON - WARD 1,55,5,
,CHIPPEWA - TOWN OF EDSON - WARD 2,81,5,
,CHIPPEWA - TOWN OF ESTELLA - WARD 1,83,2,
,CHIPPEWA - TOWN OF GOETZ - WARD 1,98,7,
,CHIPPEWA - TOWN OF GOETZ - WARD 2,40,1,
,CHIPPEWA - TOWN OF GOETZ - WARD 3,4,,
,CHIPPEWA - TOWN OF HALLIE - WARD 1,51,1,
,CHIPPEWA - TOWN OF HOWARD - WARD 1,119,5,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 1,186,9,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 2,45,4,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 3,190,11,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 4,122,3,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 5,185,18,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 6,98,9,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 7,58,2,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 8,4,,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 9,58,11,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 1,168,20,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 2,107,7,
,CHIPPEWA - TOWN OF RUBY - WARD 1,85,8,
,CHIPPEWA - TOWN OF SAMPSON - WARD 1,181,13,
,CHIPPEWA - TOWN OF SIGEL - WARD 1,46,5,
,CHIPPEWA - TOWN OF SIGEL - WARD 2,120,9,
,CHIPPEWA - TOWN OF TILDEN - WARD 1,142,,
,CHIPPEWA - TOWN OF TILDEN - WARD 2,95,7,
,CHIPPEWA - TOWN OF TILDEN - WARD 3,57,3,
,CHIPPEWA - TOWN OF WHEATON - WARD 1,158,13,
,CHIPPEWA - TOWN OF WHEATON - WARD 2,180,10,
,CHIPPEWA - TOWN OF WHEATON - WARD 3,143,11,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 1,65,3,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 2,149,8,
,CHIPPEWA - VILLAGE OF BOYD - WARD 1,89,7,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 1,107,8,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 2,75,2,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 1,92,9,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 2,93,8,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 3,86,3,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 4,80,9,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 5,147,8,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 6,52,3,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 7,127,10,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 8,124,10,
,CHIPPEWA - VILLAGE OF NEW AUBURN - WARD 1,66,4,
,CLARK - CITY OF ABBOTSFORD - WARD 2,3,,
,CLARK - CITY OF ABBOTSFORD - WARD 4,6,1,
,CLARK - CITY OF ABBOTSFORD - WARD 5,43,5,
,CLARK - CITY OF COLBY - WARD 2,41,2,
,CLARK - CITY OF COLBY - WARD 3,54,6,
,CLARK - CITY OF COLBY - WARD 4,50,5,
,CLARK - CITY OF GREENWOOD - WARD 1,97,13,
,CLARK - CITY OF GREENWOOD - WARD 2,64,4,
,CLARK - CITY OF LOYAL - WARD 1,77,11,
,CLARK - CITY OF LOYAL - WARD 2,104,11,
,CLARK - CITY OF NEILLSVILLE - WARD 1,63,8,
,CLARK - CITY OF NEILLSVILLE - WARD 2,102,10,
,CLARK - CITY OF NEILLSVILLE - WARD 3,113,17,
,CLARK - CITY OF NEILLSVILLE - WARD 4,50,4,
,CLARK - CITY OF NEILLSVILLE - WARD 5,35,6,
,CLARK - CITY OF OWEN - WARD 1,79,6,
,CLARK - CITY OF OWEN - WARD 2,31,3,
,CLARK - CITY OF OWEN - WARD 3,52,6,
,CLARK - CITY OF STANLEY - WARD 5,1,,
,CLARK - CITY OF THORP - WARD 1,68,5,
,CLARK - CITY OF THORP - WARD 2,54,3,
,CLARK - CITY OF THORP - WARD 3,58,3,
,CLARK - CITY OF THORP - WARD 4,74,6,
,CLARK - TOWN OF BEAVER - WARD 1,89,6,
,CLARK - TOWN OF BUTLER - WARD 1,24,1,
,CLARK - TOWN OF COLBY - WARD 1,8,,
,CLARK - TOWN OF COLBY - WARD 2,71,2,
,CLARK - TOWN OF COLBY - WARD 3,15,1,
,CLARK - TOWN OF DEWHURST - WARD 1,79,2,
,CLARK - TOWN OF EATON - WARD 1,81,3,
,CLARK - TOWN OF EATON - WARD 2,21,1,
,CLARK - TOWN OF FOSTER - WARD 1,38,5,
,CLARK - TOWN OF FREMONT - WARD 1,108,8,
,CLARK - TOWN OF FREMONT - WARD 2,42,5,
,CLARK - TOWN OF GRANT - WARD 1,132,9,
,CLARK - TOWN OF GRANT - WARD 2,21,,
,CLARK - TOWN OF GREEN GROVE - WARD 1,60,5,
,CLARK - TOWN OF GREEN GROVE - WARD 2,9,2,
,CLARK - TOWN OF HENDREN - WARD 1,90,7,
,CLARK - TOWN OF HEWETT - WARD 1,49,5,
,CLARK - TOWN OF HEWETT - WARD 2,19,3,
,CLARK - TOWN OF HIXON - WARD 1,66,3,
,CLARK - TOWN OF HIXON - WARD 2,8,1,
,CLARK - TOWN OF HOARD - WARD 1,45,1,
,CLARK - TOWN OF HOARD - WARD 2,51,7,
,CLARK - TOWN OF LEVIS - WARD 1,56,4,
,CLARK - TOWN OF LEVIS - WARD 2,43,,
,CLARK - TOWN OF LONGWOOD - WARD 1,44,1,
,CLARK - TOWN OF LONGWOOD - WARD 2,55,2,
,CLARK - TOWN OF LOYAL - WARD 1,15,,
,CLARK - TOWN OF LOYAL - WARD 2,77,3,
,CLARK - TOWN OF LYNN - WARD 1,47,1,
,CLARK - TOWN OF LYNN - WARD 2,51,3,
,CLARK - TOWN OF MAYVILLE - WARD 1,44,3,
,CLARK - TOWN OF MAYVILLE - WARD 2,60,3,
,CLARK - TOWN OF MEAD - WARD 1,51,3,
,CLARK - TOWN OF MENTOR - WARD 1,81,5,
,CLARK - TOWN OF PINE VALLEY - WARD 1,100,10,
,CLARK - TOWN OF PINE VALLEY - WARD 2,134,6,
,CLARK - TOWN OF RESEBURG - WARD 1,56,5,
,CLARK - TOWN OF RESEBURG - WARD 2,10,,
,CLARK - TOWN OF SEIF - WARD 1,38,5,
,CLARK - TOWN OF SHERMAN - WARD 1,10,,
,CLARK - TOWN OF SHERMAN - WARD 2,90,6,
,CLARK - TOWN OF SHERWOOD - WARD 1,48,4,
,CLARK - TOWN OF THORP - WARD 1,99,5,
,CLARK - TOWN OF UNITY - WARD 1,108,12,
,CLARK - TOWN OF WARNER - WARD 1,76,8,
,CLARK - TOWN OF WARNER - WARD 2,12,,
,CLARK - TOWN OF WASHBURN - WARD 1,43,2,
,CLARK - TOWN OF WESTON - WARD 1,63,2,
,CLARK - TOWN OF WESTON - WARD 2,66,6,
,CLARK - TOWN OF WITHEE - WARD 1,98,3,
,CLARK - TOWN OF WORDEN - WARD 1,83,3,
,CLARK - TOWN OF YORK - WARD 1,84,4,
,CLARK - TOWN OF YORK - WARD 2,30,,
,CLARK - VILLAGE OF CURTISS - WARD 1,21,1,
,CLARK - VILLAGE OF DORCHESTER - WARD 1,86,7,
,CLARK - VILLAGE OF GRANTON - WARD 1,67,5,
,CLARK - VILLAGE OF UNITY - WARD 2,14,3,
,CLARK - VILLAGE OF WITHEE - WARD 1,84,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 1,124,4,
,COLUMBIA - CITY OF COLUMBUS - WARD 2,95,10,
,COLUMBIA - CITY OF COLUMBUS - WARD 3,58,2,
,COLUMBIA - CITY OF COLUMBUS - WARD 4,149,14,
,COLUMBIA - CITY OF COLUMBUS - WARD 5,113,10,
,COLUMBIA - CITY OF COLUMBUS - WARD 6,33,1,
,COLUMBIA - CITY OF COLUMBUS - WARD 7,40,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 8,54,7,
,COLUMBIA - CITY OF LODI - WARD 1,75,2,
,COLUMBIA - CITY OF LODI - WARD 2,83,6,
,COLUMBIA - CITY OF LODI - WARD 3,77,2,
,COLUMBIA - CITY OF LODI - WARD 4,86,10,
,COLUMBIA - CITY OF LODI - WARD 5,60,4,
,COLUMBIA - CITY OF LODI - WARD 6,65,7,
,COLUMBIA - CITY OF PORTAGE - WARD 1,71,6,
,COLUMBIA - CITY OF PORTAGE - WARD 10,146,17,
,COLUMBIA - CITY OF PORTAGE - WARD 2,86,7,
,COLUMBIA - CITY OF PORTAGE - WARD 3,110,7,
,COLUMBIA - CITY OF PORTAGE - WARD 4,92,5,
,COLUMBIA - CITY OF PORTAGE - WARD 5,117,17,
,COLUMBIA - CITY OF PORTAGE - WARD 6,70,8,
,COLUMBIA - CITY OF PORTAGE - WARD 7,97,11,
,COLUMBIA - CITY OF PORTAGE - WARD 8,95,10,
,COLUMBIA - CITY OF PORTAGE - WARD 9,137,11,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 1,66,8,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 2,118,4,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 3,73,15,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 6,64,9,
,COLUMBIA - TOWN OF ARLINGTON - WARD 1,154,15,
,COLUMBIA - TOWN OF CALEDONIA - WARD 1,52,1,
,COLUMBIA - TOWN OF CALEDONIA - WARD 2,271,12,
,COLUMBIA - TOWN OF COLUMBUS - WARD 1,137,3,
,COLUMBIA - TOWN OF COURTLAND - WARD 1,83,5,
,COLUMBIA - TOWN OF DEKORRA - WARD 1,185,12,
,COLUMBIA - TOWN OF DEKORRA - WARD 2,201,14,
,COLUMBIA - TOWN OF DEKORRA - WARD 3,109,6,
,COLUMBIA - TOWN OF FORT WINNEBAGO - WARD 1,203,10,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 1,52,5,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 2,87,3,
,COLUMBIA - TOWN OF HAMPDEN - WARD 1,133,5,
,COLUMBIA - TOWN OF LEEDS - WARD 1,71,2,
,COLUMBIA - TOWN OF LEEDS - WARD 2,96,10,
,COLUMBIA - TOWN OF LEWISTON - WARD 1,183,6,
,COLUMBIA - TOWN OF LEWISTON - WARD 2,69,4,
,COLUMBIA - TOWN OF LODI - WARD 1,145,16,
,COLUMBIA - TOWN OF LODI - WARD 2,94,6,
,COLUMBIA - TOWN OF LODI - WARD 3,176,12,
,COLUMBIA - TOWN OF LODI - WARD 4,65,5,
,COLUMBIA - TOWN OF LODI - WARD 5,96,9,
,COLUMBIA - TOWN OF LOWVILLE - WARD 1,27,1,
,COLUMBIA - TOWN OF LOWVILLE - WARD 2,193,16,
,COLUMBIA - TOWN OF MARCELLON - WARD 1,113,7,
,COLUMBIA - TOWN OF MARCELLON - WARD 2,112,9,
,COLUMBIA - TOWN OF NEWPORT - WARD 1,135,13,
,COLUMBIA - TOWN OF OTSEGO - WARD 1,165,15,
,COLUMBIA - TOWN OF PACIFIC - WARD 1,93,5,
,COLUMBIA - TOWN OF PACIFIC - WARD 2,144,8,
,COLUMBIA - TOWN OF PACIFIC - WARD 3,234,23,
,COLUMBIA - TOWN OF PACIFIC - WARD 4,111,11,
,COLUMBIA - TOWN OF RANDOLPH - WARD 1,125,10,
,COLUMBIA - TOWN OF SCOTT - WARD 1,127,9,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 1,83,6,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 2,36,3,
,COLUMBIA - TOWN OF WEST POINT - WARD 1,167,9,
,COLUMBIA - TOWN OF WEST POINT - WARD 2,116,8,
,COLUMBIA - TOWN OF WEST POINT - WARD 3,141,10,
,COLUMBIA - TOWN OF WYOCENA - WARD 1,177,10,
,COLUMBIA - TOWN OF WYOCENA - WARD 2,199,11,
,COLUMBIA - VILLAGE OF ARLINGTON - WARD 1,133,5,
,COLUMBIA - VILLAGE OF CAMBRIA - WARD 1,82,7,
,COLUMBIA - VILLAGE OF DOYLESTOWN - WARD 1,46,4,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 1,100,4,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 2,83,7,
,COLUMBIA - VILLAGE OF FRIESLAND - WARD 1,52,5,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 1,52,5,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 2,72,4,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 3,173,14,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 1,77,5,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 2,86,8,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 3,71,8,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 4,58,10,
,COLUMBIA - VILLAGE OF RANDOLPH - WARD 3,75,6,
,COLUMBIA - VILLAGE OF RIO - WARD 1,50,6,
,COLUMBIA - VILLAGE OF RIO - WARD 2,112,12,
,COLUMBIA - VILLAGE OF WYOCENA - WARD 1,77,7,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 1,141,14,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 2,131,10,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 3,96,4,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 4,114,5,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 5,146,10,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 6,153,28,
,CRAWFORD - TOWN OF BRIDGEPORT - WARD 1,169,13,
,CRAWFORD - TOWN OF CLAYTON - WARD 1,58,4,
,CRAWFORD - TOWN OF CLAYTON - WARD 2,91,7,
,CRAWFORD - TOWN OF CLAYTON - WARD 3,25,4,
,CRAWFORD - TOWN OF EASTMAN - WARD 1,72,3,
,CRAWFORD - TOWN OF EASTMAN - WARD 2,48,1,
,CRAWFORD - TOWN OF FREEMAN - WARD 1,180,4,
,CRAWFORD - TOWN OF HANEY - WARD 1,76,4,
,CRAWFORD - TOWN OF MARIETTA - WARD 1,115,9,
,CRAWFORD - TOWN OF PRAIRIE DU CHIEN - WARD 1,155,20,
,CRAWFORD - TOWN OF PRAIRIE DU CHIEN - WARD 2,13,,
,CRAWFORD - TOWN OF SCOTT - WARD 1,116,7,
,CRAWFORD - TOWN OF SENECA - WARD 1,152,9,
,CRAWFORD - TOWN OF UTICA - WARD 1,132,16,
,CRAWFORD - TOWN OF WAUZEKA - WARD 1,46,3,
,CRAWFORD - TOWN OF WAUZEKA - WARD 2,24,,
,CRAWFORD - VILLAGE OF BELL CENTER - WARD 1,22,1,
,CRAWFORD - VILLAGE OF DE SOTO - WARD 2,10,,
,CRAWFORD - VILLAGE OF EASTMAN - WARD 1,51,4,
,CRAWFORD - VILLAGE OF FERRYVILLE - WARD 1,52,7,
,CRAWFORD - VILLAGE OF GAYS MILLS - WARD 1,89,5,
,CRAWFORD - VILLAGE OF LYNXVILLE - WARD 1,36,2,
,CRAWFORD - VILLAGE OF MOUNT STERLING - WARD 1,5,,
,CRAWFORD - VILLAGE OF SOLDIERS GROVE - WARD 1,95,9,
,CRAWFORD - VILLAGE OF STEUBEN - WARD 1,14,,
,CRAWFORD - VILLAGE OF WAUZEKA - WARD 1,73,5,
,DANE - CITY OF EDGERTON - WARD 7,2,,
,DANE - CITY OF FITCHBURG - WARD 1,162,12,
,DANE - CITY OF FITCHBURG - WARD 10,33,,
,DANE - CITY OF FITCHBURG - WARD 11,27,1,
,DANE - CITY OF FITCHBURG - WARD 12,29,6,
,DANE - CITY OF FITCHBURG - WARD 13,181,15,
,DANE - CITY OF FITCHBURG - WARD 14,210,12,
,DANE - CITY OF FITCHBURG - WARD 15,44,5,
,DANE - CITY OF FITCHBURG - WARD 16,180,18,
,DANE - CITY OF FITCHBURG - WARD 17,163,11,
,DANE - CITY OF FITCHBURG - WARD 18,291,23,
,DANE - CITY OF FITCHBURG - WARD 19,255,19,
,DANE - CITY OF FITCHBURG - WARD 2,62,8,
,DANE - CITY OF FITCHBURG - WARD 3,56,5,
,DANE - CITY OF FITCHBURG - WARD 4,93,10,
,DANE - CITY OF FITCHBURG - WARD 5,211,18,
,DANE - CITY OF FITCHBURG - WARD 6,80,7,
,DANE - CITY OF FITCHBURG - WARD 7,380,30,
,DANE - CITY OF FITCHBURG - WARD 8,240,21,
,DANE - CITY OF FITCHBURG - WARD 9,102,13,
,DANE - CITY OF MADISON - WARD 1,180,15,
,DANE - CITY OF MADISON - WARD 10,495,42,
,DANE - CITY OF MADISON - WARD 100,300,28,
,DANE - CITY OF MADISON - WARD 101,81,3,
,DANE - CITY OF MADISON - WARD 102,200,23,
,DANE - CITY OF MADISON - WARD 103,59,7,
,DANE - CITY OF MADISON - WARD 104,205,24,
,DANE - CITY OF MADISON - WARD 105,265,22,
,DANE - CITY OF MADISON - WARD 106,458,54,
,DANE - CITY OF MADISON - WARD 107,412,63,
,DANE - CITY OF MADISON - WARD 108,382,25,
,DANE - CITY OF MADISON - WARD 109,520,34,
,DANE - CITY OF MADISON - WARD 11,139,16,
,DANE - CITY OF MADISON - WARD 110,433,53,
,DANE - CITY OF MADISON - WARD 111,381,48,
,DANE - CITY OF MADISON - WARD 12,469,35,
,DANE - CITY OF MADISON - WARD 121,4,,
,DANE - CITY OF MADISON - WARD 122,4,,
,DANE - CITY OF MADISON - WARD 124,7,,
,DANE - CITY OF MADISON - WARD 125,3,,
,DANE - CITY OF MADISON - WARD 126,2,2,
,DANE - CITY OF MADISON - WARD 127,3,,
,DANE - CITY OF MADISON - WARD 129,1,,
,DANE - CITY OF MADISON - WARD 13,128,15,
,DANE - CITY OF MADISON - WARD 131,,1,
,DANE - CITY OF MADISON - WARD 134,6,,
,DANE - CITY OF MADISON - WARD 14,151,8,
,DANE - CITY OF MADISON - WARD 142,1,,
,DANE - CITY OF MADISON - WARD 15,269,14,
,DANE - CITY OF MADISON - WARD 16,588,46,
,DANE - CITY OF MADISON - WARD 17,165,24,
,DANE - CITY OF MADISON - WARD 18,111,13,
,DANE - CITY OF MADISON - WARD 19,130,16,
,DANE - CITY OF MADISON - WARD 2,246,17,
,DANE - CITY OF MADISON - WARD 20,46,4,
,DANE - CITY OF MADISON - WARD 21,133,8,
,DANE - CITY OF MADISON - WARD 22,207,22,
,DANE - CITY OF MADISON - WARD 23,126,20,
,DANE - CITY OF MADISON - WARD 24,313,47,
,DANE - CITY OF MADISON - WARD 25,410,27,
,DANE - CITY OF MADISON - WARD 26,232,16,
,DANE - CITY OF MADISON - WARD 27,3,,
,DANE - CITY OF MADISON - WARD 28,227,17,
,DANE - CITY OF MADISON - WARD 29,419,30,
,DANE - CITY OF MADISON - WARD 3,226,15,
,DANE - CITY OF MADISON - WARD 30,189,16,
,DANE - CITY OF MADISON - WARD 31,323,23,
,DANE - CITY OF MADISON - WARD 32,151,9,
,DANE - CITY OF MADISON - WARD 33,172,10,
,DANE - CITY OF MADISON - WARD 34,230,21,
,DANE - CITY OF MADISON - WARD 35,228,15,
,DANE - CITY OF MADISON - WARD 36,333,23,
,DANE - CITY OF MADISON - WARD 37,379,30,
,DANE - CITY OF MADISON - WARD 38,1021,83,
,DANE - CITY OF MADISON - WARD 39,255,23,
,DANE - CITY OF MADISON - WARD 4,214,14,
,DANE - CITY OF MADISON - WARD 40,515,37,
,DANE - CITY OF MADISON - WARD 41,478,50,
,DANE - CITY OF MADISON - WARD 42,287,27,
,DANE - CITY OF MADISON - WARD 43,35,1,
,DANE - CITY OF MADISON - WARD 44,237,16,
,DANE - CITY OF MADISON - WARD 45,246,17,
,DANE - CITY OF MADISON - WARD 46,67,12,
,DANE - CITY OF MADISON - WARD 47,39,7,
,DANE - CITY OF MADISON - WARD 48,7,1,
,DANE - CITY OF MADISON - WARD 49,14,3,
,DANE - CITY OF MADISON - WARD 5,334,21,
,DANE - CITY OF MADISON - WARD 50,23,5,
,DANE - CITY OF MADISON - WARD 51,197,27,
,DANE - CITY OF MADISON - WARD 52,72,7,
,DANE - CITY OF MADISON - WARD 53,309,63,
,DANE - CITY OF MADISON - WARD 54,,1,
,DANE - CITY OF MADISON - WARD 55,21,11,
,DANE - CITY OF MADISON - WARD 56,3,1,
,DANE - CITY OF MADISON - WARD 57,10,2,
,DANE - CITY OF MADISON - WARD 58,,1,
,DANE - CITY OF MADISON - WARD 59,1,1,
,DANE - CITY OF MADISON - WARD 6,502,47,
,DANE - CITY OF MADISON - WARD 60,29,6,
,DANE - CITY OF MADISON - WARD 61,228,14,
,DANE - CITY OF MADISON - WARD 62,244,14,
,DANE - CITY OF MADISON - WARD 63,259,23,
,DANE - CITY OF MADISON - WARD 64,286,20,
,DANE - CITY OF MADISON - WARD 65,564,51,
