,,Voter Status,,
,CALUMET - CITY OF BRILLION - WARD 4,56,2,
,CALUMET - CITY OF CHILTON - WARD 1,65,3,
,CALUMET - CITY OF CHILTON - WARD 2,86,2,
,CALUMET - CITY OF CHILTON - WARD 3,63,5,
,CALUMET - CITY OF CHILTON - WARD 4,55,4,
,CALUMET - CITY OF CHILTON - WARD 5,58,2,
,CALUMET - CITY OF KIEL - WARD 7,15,,
,CALUMET - CITY OF MENASHA - WARD 16,182,5,
,CALUMET - CITY OF MENASHA - WARD 17,178,13,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 1,40,,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 2,31,3,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 3,53,4,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 4,69,6,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 5,48,3,
,CALUMET - TOWN OF BRILLION - WARD 1,98,3,
,CALUMET - TOWN OF BRILLION - WARD 2,66,1,
,CALUMET - TOWN OF BROTHERTOWN - WARD 1,69,,
,CALUMET - TOWN OF BROTHERTOWN - WARD 2,103,1,
,CALUMET - TOWN OF CHARLESTOWN - WARD 1,96,,
,CALUMET - TOWN OF CHILTON - WARD 1,46,,
,CALUMET - TOWN OF CHILTON - WARD 2,94,,
,CALUMET - TOWN OF CHILTON - WARD 3,12,,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 1,39,1,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 2,31,1,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 3,79,4,
,CALUMET - TOWN OF RANTOUL - WARD 1,84,1,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 1,98,4,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 2,51,2,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 3,32,,
,CALUMET - TOWN OF WOODVILLE - WARD 1,106,1,
,CALUMET - VILLAGE OF HARRISON - WARD 10,127,2,
,CALUMET - VILLAGE OF HARRISON - WARD 11,56,,
,CALUMET - VILLAGE OF HARRISON - WARD 12,105,6,
,CALUMET - VILLAGE OF HARRISON - WARD 13,99,,
,CALUMET - VILLAGE OF HARRISON - WARD 14,46,2,
,CALUMET - VILLAGE OF HARRISON - WARD 15,30,1,
,CALUMET - VILLAGE OF HARRISON - WARD 16,52,4,
,CALUMET - VILLAGE OF HARRISON - WARD 17,16,1,
,CALUMET - VILLAGE OF HARRISON - WARD 18,143,4,
,CALUMET - VILLAGE OF HARRISON - WARD 3,105,2,
,CALUMET - VILLAGE OF HARRISON - WARD 4,114,3,
,CALUMET - VILLAGE OF HARRISON - WARD 5,103,3,
,CALUMET - VILLAGE OF HARRISON - WARD 6,55,2,
,CALUMET - VILLAGE OF HARRISON - WARD 7,48,2,
,CALUMET - VILLAGE OF HARRISON - WARD 8,46,3,
,CALUMET - VILLAGE OF HARRISON - WARD 9,65,3,
,CALUMET - VILLAGE OF HILBERT - WARD 1,58,5,
,CALUMET - VILLAGE OF HILBERT - WARD 2,35,3,
,CALUMET - VILLAGE OF POTTER - WARD 1,30,4,
,CALUMET - VILLAGE OF SHERWOOD - WARD 1,40,2,
,CALUMET - VILLAGE OF SHERWOOD - WARD 2,144,5,
,CALUMET - VILLAGE OF SHERWOOD - WARD 3,128,7,
,CALUMET - VILLAGE OF SHERWOOD - WARD 4,129,3,
,CALUMET - VILLAGE OF STOCKBRIDGE - WARD 1,60,2,
,CHIPPEWA - CITY OF BLOOMER - WARD 1,66,3,
,CHIPPEWA - CITY OF BLOOMER - WARD 2,70,5,
,CHIPPEWA - CITY OF BLOOMER - WARD 3,64,2,
,CHIPPEWA - CITY OF BLOOMER - WARD 4,76,4,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 1,131,5,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 2,136,4,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3,186,14,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3A,1,,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 4,129,8,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 5,83,11,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 6,142,8,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 7,116,3,
,CHIPPEWA - CITY OF CORNELL - WARD 1,17,4,
,CHIPPEWA - CITY OF CORNELL - WARD 2,19,1,
,CHIPPEWA - CITY OF CORNELL - WARD 3,23,1,
,CHIPPEWA - CITY OF CORNELL - WARD 4,33,1,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 16,133,7,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 41,6,3,
,CHIPPEWA - CITY OF STANLEY - WARD 1,48,3,
,CHIPPEWA - CITY OF STANLEY - WARD 2,22,,
,CHIPPEWA - CITY OF STANLEY - WARD 3,29,1,
,CHIPPEWA - CITY OF STANLEY - WARD 4,22,3,
,CHIPPEWA - CITY OF STANLEY - WARD 7,1,,
,CHIPPEWA - TOWN OF ANSON - WARD 1,83,2,
,CHIPPEWA - TOWN OF ANSON - WARD 2,88,,
,CHIPPEWA - TOWN OF ANSON - WARD 3,75,5,
,CHIPPEWA - TOWN OF ARTHUR - WARD 1,64,4,
,CHIPPEWA - TOWN OF AUBURN - WARD 1,76,7,
,CHIPPEWA - TOWN OF BIRCH CREEK - WARD 1,58,1,
,CHIPPEWA - TOWN OF BLOOMER - WARD 1,35,,
,CHIPPEWA - TOWN OF BLOOMER - WARD 2,77,4,
,CHIPPEWA - TOWN OF CLEVELAND - WARD 1,93,1,
,CHIPPEWA - TOWN OF COLBURN - WARD 1,74,3,
,CHIPPEWA - TOWN OF COOKS VALLEY - WARD 1,102,1,
,CHIPPEWA - TOWN OF DELMAR - WARD 1,93,2,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 1,51,1,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 2,89,5,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 3,78,,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 4,92,1,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 5,33,2,
,CHIPPEWA - TOWN OF EDSON - WARD 1,24,,
,CHIPPEWA - TOWN OF EDSON - WARD 2,55,,
,CHIPPEWA - TOWN OF ESTELLA - WARD 1,34,3,
,CHIPPEWA - TOWN OF GOETZ - WARD 1,53,2,
,CHIPPEWA - TOWN OF GOETZ - WARD 2,20,2,
,CHIPPEWA - TOWN OF GOETZ - WARD 3,2,,
,CHIPPEWA - TOWN OF HALLIE - WARD 1,21,,
,CHIPPEWA - TOWN OF HOWARD - WARD 1,98,1,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 1,112,5,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 2,21,1,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 3,131,9,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 4,72,4,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 5,119,4,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 6,54,3,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 7,29,,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 8,4,,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 9,40,3,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 1,63,,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 2,40,3,
,CHIPPEWA - TOWN OF RUBY - WARD 1,51,3,
,CHIPPEWA - TOWN OF SAMPSON - WARD 1,91,5,
,CHIPPEWA - TOWN OF SIGEL - WARD 1,32,1,
,CHIPPEWA - TOWN OF SIGEL - WARD 2,57,3,
,CHIPPEWA - TOWN OF TILDEN - WARD 1,94,1,
,CHIPPEWA - TOWN OF TILDEN - WARD 2,66,,
,CHIPPEWA - TOWN OF TILDEN - WARD 3,29,2,
,CHIPPEWA - TOWN OF WHEATON - WARD 1,106,2,
,CHIPPEWA - TOWN OF WHEATON - WARD 2,105,2,
,CHIPPEWA - TOWN OF WHEATON - WARD 3,110,5,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 1,50,,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 2,62,4,
,CHIPPEWA - VILLAGE OF BOYD - WARD 1,42,,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 1,59,2,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 2,45,,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 1,84,5,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 2,54,5,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 3,30,2,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 4,69,5,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 5,97,1,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 6,40,2,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 7,81,9,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 8,58,2,
,CHIPPEWA - VILLAGE OF NEW AUBURN - WARD 1,35,3,
,CLARK - CITY OF ABBOTSFORD - WARD 2,1,1,
,CLARK - CITY OF ABBOTSFORD - WARD 4,2,,
,CLARK - CITY OF ABBOTSFORD - WARD 5,11,1,
,CLARK - CITY OF COLBY - WARD 2,39,,
,CLARK - CITY OF COLBY - WARD 3,30,1,
,CLARK - CITY OF COLBY - WARD 4,18,1,
,CLARK - CITY OF GREENWOOD - WARD 1,51,,
,CLARK - CITY OF GREENWOOD - WARD 2,70,2,
,CLARK - CITY OF LOYAL - WARD 1,42,1,
,CLARK - CITY OF LOYAL - WARD 2,48,2,
,CLARK - CITY OF NEILLSVILLE - WARD 1,31,1,
,CLARK - CITY OF NEILLSVILLE - WARD 2,33,1,
,CLARK - CITY OF NEILLSVILLE - WARD 3,43,1,
,CLARK - CITY OF NEILLSVILLE - WARD 4,24,3,
,CLARK - CITY OF NEILLSVILLE - WARD 5,28,1,
,CLARK - CITY OF OWEN - WARD 1,23,1,
,CLARK - CITY OF OWEN - WARD 2,17,1,
,CLARK - CITY OF OWEN - WARD 3,29,4,
,CLARK - CITY OF THORP - WARD 1,21,2,
,CLARK - CITY OF THORP - WARD 2,29,1,
,CLARK - CITY OF THORP - WARD 3,23,2,
,CLARK - CITY OF THORP - WARD 4,17,,
,CLARK - TOWN OF BEAVER - WARD 1,49,1,
,CLARK - TOWN OF BUTLER - WARD 1,6,,
,CLARK - TOWN OF COLBY - WARD 2,30,,
,CLARK - TOWN OF COLBY - WARD 3,16,,
,CLARK - TOWN OF DEWHURST - WARD 1,32,2,
,CLARK - TOWN OF EATON - WARD 1,49,1,
,CLARK - TOWN OF EATON - WARD 2,8,,
,CLARK - TOWN OF FOSTER - WARD 1,7,,
,CLARK - TOWN OF FREMONT - WARD 1,46,1,
,CLARK - TOWN OF FREMONT - WARD 2,32,1,
,CLARK - TOWN OF GRANT - WARD 1,47,,
,CLARK - TOWN OF GRANT - WARD 2,7,,
,CLARK - TOWN OF GREEN GROVE - WARD 1,34,2,
,CLARK - TOWN OF GREEN GROVE - WARD 2,5,,
,CLARK - TOWN OF HENDREN - WARD 1,39,1,
,CLARK - TOWN OF HEWETT - WARD 1,29,,
,CLARK - TOWN OF HEWETT - WARD 2,5,1,
,CLARK - TOWN OF HIXON - WARD 1,37,,
,CLARK - TOWN OF HIXON - WARD 2,5,,
,CLARK - TOWN OF HOARD - WARD 1,20,,
,CLARK - TOWN OF HOARD - WARD 2,23,,
,CLARK - TOWN OF LEVIS - WARD 1,24,3,
,CLARK - TOWN OF LEVIS - WARD 2,17,,
,CLARK - TOWN OF LONGWOOD - WARD 1,12,,
,CLARK - TOWN OF LONGWOOD - WARD 2,16,2,
,CLARK - TOWN OF LOYAL - WARD 1,3,,
,CLARK - TOWN OF LOYAL - WARD 2,40,1,
,CLARK - TOWN OF LYNN - WARD 1,21,1,
,CLARK - TOWN OF LYNN - WARD 2,23,,
,CLARK - TOWN OF MAYVILLE - WARD 1,16,1,
,CLARK - TOWN OF MAYVILLE - WARD 2,40,,
,CLARK - TOWN OF MEAD - WARD 1,30,1,
,CLARK - TOWN OF MENTOR - WARD 1,44,,
,CLARK - TOWN OF PINE VALLEY - WARD 1,51,4,
,CLARK - TOWN OF PINE VALLEY - WARD 2,59,2,
,CLARK - TOWN OF RESEBURG - WARD 1,31,,
,CLARK - TOWN OF RESEBURG - WARD 2,1,,
,CLARK - TOWN OF SEIF - WARD 1,12,1,
,CLARK - TOWN OF SHERMAN - WARD 1,8,,
,CLARK - TOWN OF SHERMAN - WARD 2,63,1,
,CLARK - TOWN OF SHERWOOD - WARD 1,27,1,
,CLARK - TOWN OF THORP - WARD 1,51,,
,CLARK - TOWN OF UNITY - WARD 1,54,,
,CLARK - TOWN OF WARNER - WARD 1,52,,
,CLARK - TOWN OF WARNER - WARD 2,5,1,
,CLARK - TOWN OF WASHBURN - WARD 1,28,1,
,CLARK - TOWN OF WESTON - WARD 1,20,1,
,CLARK - TOWN OF WESTON - WARD 2,27,1,
,CLARK - TOWN OF WITHEE - WARD 1,51,1,
,CLARK - TOWN OF WORDEN - WARD 1,40,1,
,CLARK - TOWN OF YORK - WARD 1,43,1,
,CLARK - TOWN OF YORK - WARD 2,23,,
,CLARK - VILLAGE OF CURTISS - WARD 1,4,,
,CLARK - VILLAGE OF DORCHESTER - WARD 1,36,3,
,CLARK - VILLAGE OF GRANTON - WARD 1,33,,
,CLARK - VILLAGE OF UNITY - WARD 2,6,,
,CLARK - VILLAGE OF WITHEE - WARD 1,48,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 1,65,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 2,94,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 3,34,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 4,95,4,
,COLUMBIA - CITY OF COLUMBUS - WARD 5,76,5,
,COLUMBIA - CITY OF COLUMBUS - WARD 6,28,1,
,COLUMBIA - CITY OF COLUMBUS - WARD 7,44,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 8,45,6,
,COLUMBIA - CITY OF LODI - WARD 1,36,3,
,COLUMBIA - CITY OF LODI - WARD 2,42,2,
,COLUMBIA - CITY OF LODI - WARD 3,54,5,
,COLUMBIA - CITY OF LODI - WARD 4,60,6,
,COLUMBIA - CITY OF LODI - WARD 5,68,2,
,COLUMBIA - CITY OF LODI - WARD 6,80,,
,COLUMBIA - CITY OF PORTAGE - WARD 1,51,3,
,COLUMBIA - CITY OF PORTAGE - WARD 10,101,4,
,COLUMBIA - CITY OF PORTAGE - WARD 2,59,4,
,COLUMBIA - CITY OF PORTAGE - WARD 3,43,6,
,COLUMBIA - CITY OF PORTAGE - WARD 4,74,3,
,COLUMBIA - CITY OF PORTAGE - WARD 5,79,5,
,COLUMBIA - CITY OF PORTAGE - WARD 6,53,2,
,COLUMBIA - CITY OF PORTAGE - WARD 7,25,8,
,COLUMBIA - CITY OF PORTAGE - WARD 8,49,5,
,COLUMBIA - CITY OF PORTAGE - WARD 9,94,5,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 1,53,,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 2,37,1,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 3,28,2,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 6,43,6,
,COLUMBIA - TOWN OF ARLINGTON - WARD 1,95,4,
,COLUMBIA - TOWN OF CALEDONIA - WARD 1,67,,
,COLUMBIA - TOWN OF CALEDONIA - WARD 2,117,4,
,COLUMBIA - TOWN OF COLUMBUS - WARD 1,73,1,
,COLUMBIA - TOWN OF COURTLAND - WARD 1,52,1,
,COLUMBIA - TOWN OF DEKORRA - WARD 1,112,5,
,COLUMBIA - TOWN OF DEKORRA - WARD 2,103,7,
,COLUMBIA - TOWN OF DEKORRA - WARD 3,81,,
,COLUMBIA - TOWN OF FORT WINNEBAGO - WARD 1,98,3,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 1,49,,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 2,64,4,
,COLUMBIA - TOWN OF HAMPDEN - WARD 1,60,3,
,COLUMBIA - TOWN OF LEEDS - WARD 1,43,,
,COLUMBIA - TOWN OF LEEDS - WARD 2,56,2,
,COLUMBIA - TOWN OF LEWISTON - WARD 1,108,4,
,COLUMBIA - TOWN OF LEWISTON - WARD 2,40,2,
,COLUMBIA - TOWN OF LODI - WARD 1,100,3,
,COLUMBIA - TOWN OF LODI - WARD 2,73,2,
,COLUMBIA - TOWN OF LODI - WARD 3,93,2,
,COLUMBIA - TOWN OF LODI - WARD 4,52,1,
,COLUMBIA - TOWN OF LODI - WARD 5,99,4,
,COLUMBIA - TOWN OF LOWVILLE - WARD 1,9,,
,COLUMBIA - TOWN OF LOWVILLE - WARD 2,167,1,
,COLUMBIA - TOWN OF MARCELLON - WARD 1,48,2,
,COLUMBIA - TOWN OF MARCELLON - WARD 2,37,,
,COLUMBIA - TOWN OF NEWPORT - WARD 1,79,2,
,COLUMBIA - TOWN OF OTSEGO - WARD 1,78,3,
,COLUMBIA - TOWN OF PACIFIC - WARD 1,50,2,
,COLUMBIA - TOWN OF PACIFIC - WARD 2,111,3,
,COLUMBIA - TOWN OF PACIFIC - WARD 3,56,6,
,COLUMBIA - TOWN OF PACIFIC - WARD 4,67,4,
,COLUMBIA - TOWN OF RANDOLPH - WARD 1,75,,
,COLUMBIA - TOWN OF SCOTT - WARD 1,76,4,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 1,37,,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 2,24,,
,COLUMBIA - TOWN OF WEST POINT - WARD 1,91,4,
,COLUMBIA - TOWN OF WEST POINT - WARD 2,86,5,
,COLUMBIA - TOWN OF WEST POINT - WARD 3,79,2,
,COLUMBIA - TOWN OF WYOCENA - WARD 1,87,3,
,COLUMBIA - TOWN OF WYOCENA - WARD 2,84,2,
,COLUMBIA - VILLAGE OF ARLINGTON - WARD 1,86,4,
,COLUMBIA - VILLAGE OF CAMBRIA - WARD 1,65,4,
,COLUMBIA - VILLAGE OF DOYLESTOWN - WARD 1,28,,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 1,82,2,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 2,83,4,
,COLUMBIA - VILLAGE OF FRIESLAND - WARD 1,21,,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 1,53,4,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 2,58,2,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 3,89,5,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 1,61,,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 2,81,4,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 3,38,,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 4,53,1,
,COLUMBIA - VILLAGE OF RANDOLPH - WARD 3,32,1,
,COLUMBIA - VILLAGE OF RIO - WARD 1,40,5,
,COLUMBIA - VILLAGE OF RIO - WARD 2,90,7,
,COLUMBIA - VILLAGE OF WYOCENA - WARD 1,49,2,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 1,58,3,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 2,62,1,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 3,58,,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 4,40,3,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 5,56,2,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 6,67,3,
,CRAWFORD - TOWN OF BRIDGEPORT - WARD 1,111,2,
,CRAWFORD - TOWN OF CLAYTON - WARD 1,28,1,
,CRAWFORD - TOWN OF CLAYTON - WARD 2,44,2,
,CRAWFORD - TOWN OF CLAYTON - WARD 3,3,,
,CRAWFORD - TOWN OF EASTMAN - WARD 1,36,,
,CRAWFORD - TOWN OF EASTMAN - WARD 2,34,,
,CRAWFORD - TOWN OF FREEMAN - WARD 1,61,,
,CRAWFORD - TOWN OF HANEY - WARD 1,21,,
,CRAWFORD - TOWN OF MARIETTA - WARD 1,45,3,
,CRAWFORD - TOWN OF PRAIRIE DU CHIEN - WARD 1,68,5,
,CRAWFORD - TOWN OF PRAIRIE DU CHIEN - WARD 2,9,,
,CRAWFORD - TOWN OF SCOTT - WARD 1,35,1,
,CRAWFORD - TOWN OF SENECA - WARD 1,74,4,
,CRAWFORD - TOWN OF UTICA - WARD 1,45,4,
,CRAWFORD - TOWN OF WAUZEKA - WARD 1,15,,
,CRAWFORD - TOWN OF WAUZEKA - WARD 2,13,,
,CRAWFORD - VILLAGE OF BELL CENTER - WARD 1,7,,
,CRAWFORD - VILLAGE OF DE SOTO - WARD 2,14,,
,CRAWFORD - VILLAGE OF EASTMAN - WARD 1,32,,
,CRAWFORD - VILLAGE OF FERRYVILLE - WARD 1,13,1,
,CRAWFORD - VILLAGE OF GAYS MILLS - WARD 1,33,4,
,CRAWFORD - VILLAGE OF LYNXVILLE - WARD 1,11,,
,CRAWFORD - VILLAGE OF MOUNT STERLING - WARD 1,2,1,
,CRAWFORD - VILLAGE OF SOLDIERS GROVE - WARD 1,26,,
,CRAWFORD - VILLAGE OF STEUBEN - WARD 1,17,,
,CRAWFORD - VILLAGE OF WAUZEKA - WARD 1,64,3,
,DANE - CITY OF EDGERTON - WARD 7,9,,
,DANE - CITY OF FITCHBURG - WARD 1,108,10,
,DANE - CITY OF FITCHBURG - WARD 10,27,4,
,DANE - CITY OF FITCHBURG - WARD 11,25,4,
,DANE - CITY OF FITCHBURG - WARD 12,26,7,
,DANE - CITY OF FITCHBURG - WARD 13,187,8,
,DANE - CITY OF FITCHBURG - WARD 14,142,11,
,DANE - CITY OF FITCHBURG - WARD 15,60,4,
,DANE - CITY OF FITCHBURG - WARD 16,93,6,
,DANE - CITY OF FITCHBURG - WARD 17,102,7,
,DANE - CITY OF FITCHBURG - WARD 18,252,15,
,DANE - CITY OF FITCHBURG - WARD 19,184,10,
,DANE - CITY OF FITCHBURG - WARD 2,62,14,
,DANE - CITY OF FITCHBURG - WARD 3,37,6,
,DANE - CITY OF FITCHBURG - WARD 4,74,4,
,DANE - CITY OF FITCHBURG - WARD 5,135,12,
,DANE - CITY OF FITCHBURG - WARD 6,114,2,
,DANE - CITY OF FITCHBURG - WARD 7,152,8,
,DANE - CITY OF FITCHBURG - WARD 8,126,4,
,DANE - CITY OF FITCHBURG - WARD 9,63,11,
,DANE - CITY OF MADISON - WARD 1,258,17,
,DANE - CITY OF MADISON - WARD 10,229,5,
,DANE - CITY OF MADISON - WARD 100,257,17,
,DANE - CITY OF MADISON - WARD 101,70,1,
,DANE - CITY OF MADISON - WARD 102,167,6,
,DANE - CITY OF MADISON - WARD 103,44,8,
,DANE - CITY OF MADISON - WARD 104,186,12,
,DANE - CITY OF MADISON - WARD 105,231,19,
,DANE - CITY OF MADISON - WARD 106,404,32,
,DANE - CITY OF MADISON - WARD 107,146,19,
,DANE - CITY OF MADISON - WARD 108,168,11,
,DANE - CITY OF MADISON - WARD 109,213,9,
,DANE - CITY OF MADISON - WARD 11,101,7,
,DANE - CITY OF MADISON - WARD 110,118,12,
,DANE - CITY OF MADISON - WARD 111,434,33,
,DANE - CITY OF MADISON - WARD 12,282,13,
,DANE - CITY OF MADISON - WARD 121,3,,
,DANE - CITY OF MADISON - WARD 122,3,,
,DANE - CITY OF MADISON - WARD 124,8,,
,DANE - CITY OF MADISON - WARD 125,2,,
,DANE - CITY OF MADISON - WARD 126,4,1,
,DANE - CITY OF MADISON - WARD 127,2,,
,DANE - CITY OF MADISON - WARD 129,3,,
,DANE - CITY OF MADISON - WARD 13,79,6,
,DANE - CITY OF MADISON - WARD 134,3,,
,DANE - CITY OF MADISON - WARD 136,2,,
,DANE - CITY OF MADISON - WARD 14,84,5,
,DANE - CITY OF MADISON - WARD 142,1,,
,DANE - CITY OF MADISON - WARD 15,196,9,
,DANE - CITY OF MADISON - WARD 16,414,23,
,DANE - CITY OF MADISON - WARD 17,80,5,
,DANE - CITY OF MADISON - WARD 18,91,9,
,DANE - CITY OF MADISON - WARD 19,114,8,
,DANE - CITY OF MADISON - WARD 2,171,8,
,DANE - CITY OF MADISON - WARD 20,29,1,
,DANE - CITY OF MADISON - WARD 21,119,5,
,DANE - CITY OF MADISON - WARD 22,254,9,
,DANE - CITY OF MADISON - WARD 23,84,13,
,DANE - CITY OF MADISON - WARD 24,80,6,
,DANE - CITY OF MADISON - WARD 25,263,18,
,DANE - CITY OF MADISON - WARD 26,187,7,
,DANE - CITY OF MADISON - WARD 27,2,,
,DANE - CITY OF MADISON - WARD 28,160,14,
,DANE - CITY OF MADISON - WARD 29,425,25,
,DANE - CITY OF MADISON - WARD 3,158,7,
,DANE - CITY OF MADISON - WARD 30,148,6,
,DANE - CITY OF MADISON - WARD 31,158,13,
,DANE - CITY OF MADISON - WARD 32,101,3,
,DANE - CITY OF MADISON - WARD 33,110,2,
,DANE - CITY OF MADISON - WARD 34,154,7,
,DANE - CITY OF MADISON - WARD 35,168,6,
,DANE - CITY OF MADISON - WARD 36,223,11,
,DANE - CITY OF MADISON - WARD 37,241,14,
,DANE - CITY OF MADISON - WARD 38,346,14,
,DANE - CITY OF MADISON - WARD 39,264,22,
,DANE - CITY OF MADISON - WARD 4,94,,
,DANE - CITY OF MADISON - WARD 40,429,25,
,DANE - CITY OF MADISON - WARD 41,432,18,
,DANE - CITY OF MADISON - WARD 42,255,32,
,DANE - CITY OF MADISON - WARD 43,41,2,
,DANE - CITY OF MADISON - WARD 44,204,19,
,DANE - CITY OF MADISON - WARD 45,219,19,
,DANE - CITY OF MADISON - WARD 46,75,15,
,DANE - CITY OF MADISON - WARD 47,33,4,
,DANE - CITY OF MADISON - WARD 48,9,,
,DANE - CITY OF MADISON - WARD 49,18,4,
,DANE - CITY OF MADISON - WARD 5,141,6,
,DANE - CITY OF MADISON - WARD 50,33,8,
,DANE - CITY OF MADISON - WARD 51,123,17,
,DANE - CITY OF MADISON - WARD 52,63,13,
,DANE - CITY OF MADISON - WARD 53,126,21,
,DANE - CITY OF MADISON - WARD 54,2,1,
,DANE - CITY OF MADISON - WARD 55,21,3,
,DANE - CITY OF MADISON - WARD 56,1,,
,DANE - CITY OF MADISON - WARD 57,4,5,
,DANE - CITY OF MADISON - WARD 58,2,,
,DANE - CITY OF MADISON - WARD 59,3,,
,DANE - CITY OF MADISON - WARD 6,272,10,
,DANE - CITY OF MADISON - WARD 60,14,15,
,DANE - CITY OF MADISON - WARD 61,125,13,
,DANE - CITY OF MADISON - WARD 62,211,9,
,DANE - CITY OF MADISON - WARD 63,195,15,
,DANE - CITY OF MADISON - WARD 64,190,9,
,DANE - CITY OF MADISON - WARD 65,427,19,
,DANE - CITY OF MADISON - WARD 66,208,15,
,DANE - CITY OF MADISON - WARD 67,81,8,
,DANE - CITY OF MADISON - WARD 68,107,12,
,DANE - CITY OF MADISON - WARD 69,289,27,
,DANE - CITY OF MADISON - WARD 7,157,6,
,DANE - CITY OF MADISON - WARD 70,137,16,
,DANE - CITY OF MADISON - WARD 71,253,18,
,DANE - CITY OF MADISON - WARD 72,76,6,
,DANE - CITY OF MADISON - WARD 73,65,9,
,DANE - CITY OF MADISON - WARD 74,47,8,
,DANE - CITY OF MADISON - WARD 75,160,19,
,DANE - CITY OF MADISON - WARD 76,90,6,
,DANE - CITY OF MADISON - WARD 77,276,12,
,DANE - CITY OF MADISON - WARD 78,429,24,
